Level	Rule Name	Subject	Property	Value
INFO	lowercase_definition	adult vest neuron 001	definition	.
INFO	lowercase_definition	adult vest neuron 002	definition	.
INFO	lowercase_definition	adult vest neuron 003	definition	.
INFO	lowercase_definition	adult vest neuron 004	definition	.
INFO	lowercase_definition	adult vest neuron 005	definition	.
INFO	lowercase_definition	adult vest neuron 006	definition	.
INFO	lowercase_definition	adult vest neuron 007	definition	.
INFO	lowercase_definition	adult vest neuron 008	definition	.
INFO	lowercase_definition	adult vest neuron 009	definition	.
INFO	lowercase_definition	adult vest neuron 010	definition	.
INFO	lowercase_definition	adult vest neuron 011	definition	.
INFO	lowercase_definition	adult vest neuron 012	definition	.
INFO	lowercase_definition	adult vest neuron 013	definition	.
INFO	lowercase_definition	adult vest neuron 014	definition	.
INFO	lowercase_definition	adult vest neuron 015	definition	.
INFO	lowercase_definition	adult vest neuron 016	definition	.
INFO	lowercase_definition	adult vest neuron 017	definition	.
INFO	lowercase_definition	adult vest neuron 018	definition	.
INFO	lowercase_definition	adult vest neuron 019	definition	.
INFO	lowercase_definition	adult vest neuron 020	definition	.
INFO	lowercase_definition	adult vest neuron 021	definition	.
INFO	lowercase_definition	adult vest neuron 022	definition	.
INFO	lowercase_definition	adult vest neuron 023	definition	.
INFO	lowercase_definition	adult vest neuron 024	definition	.
INFO	lowercase_definition	adult vest neuron 025	definition	.
INFO	lowercase_definition	adult vest neuron 026	definition	.
INFO	lowercase_definition	adult vest neuron 027	definition	.
INFO	lowercase_definition	adult vest neuron 028	definition	.
INFO	lowercase_definition	adult vest neuron 029	definition	.
INFO	lowercase_definition	adult vest neuron 030	definition	.
INFO	lowercase_definition	adult vest neuron 031	definition	.
INFO	lowercase_definition	adult vest neuron 032	definition	.
INFO	lowercase_definition	adult vest neuron 033	definition	.
INFO	lowercase_definition	adult vest neuron 034	definition	.
INFO	lowercase_definition	adult vest neuron 035	definition	.
INFO	lowercase_definition	adult vest neuron 036	definition	.
INFO	lowercase_definition	adult vest neuron 037	definition	.
INFO	lowercase_definition	adult vest neuron 038	definition	.
INFO	lowercase_definition	adult vest neuron 039	definition	.
INFO	lowercase_definition	adult vest neuron 040	definition	.
INFO	lowercase_definition	adult vest neuron 041	definition	.
INFO	lowercase_definition	adult vest neuron 042	definition	.
INFO	lowercase_definition	adult vest neuron 043	definition	.
INFO	lowercase_definition	adult vest neuron 044	definition	.
INFO	lowercase_definition	adult vest neuron 045	definition	.
INFO	lowercase_definition	adult vest neuron 046	definition	.
INFO	lowercase_definition	adult vest neuron 047	definition	.
INFO	lowercase_definition	adult vest neuron 048	definition	.
INFO	lowercase_definition	adult vest neuron 049	definition	.
INFO	lowercase_definition	adult vest neuron 050	definition	.
INFO	lowercase_definition	adult vest neuron 051	definition	.
INFO	lowercase_definition	adult vest neuron 052	definition	.
INFO	lowercase_definition	adult vest neuron 053	definition	.
INFO	lowercase_definition	adult vest neuron 054	definition	.
INFO	lowercase_definition	adult vest neuron 055	definition	.
INFO	lowercase_definition	adult vest neuron 056	definition	.
INFO	lowercase_definition	adult vest neuron 057	definition	.
INFO	lowercase_definition	adult vest neuron 058	definition	.
INFO	lowercase_definition	adult vest neuron 059	definition	.
INFO	lowercase_definition	adult vest neuron 060	definition	.
INFO	lowercase_definition	adult vest neuron 061	definition	.
INFO	lowercase_definition	adult vest neuron 062	definition	.
INFO	lowercase_definition	adult vest neuron 063	definition	.
INFO	lowercase_definition	adult vest neuron 064	definition	.
INFO	lowercase_definition	adult vest neuron 065	definition	.
INFO	lowercase_definition	adult vest neuron 066	definition	.
INFO	lowercase_definition	adult vest neuron 067	definition	.
INFO	lowercase_definition	adult vest neuron 068	definition	.
INFO	lowercase_definition	adult vest neuron 069	definition	.
INFO	lowercase_definition	adult vest neuron 070	definition	.
INFO	lowercase_definition	adult vest neuron 071	definition	.
INFO	lowercase_definition	adult vest neuron 072	definition	.
INFO	lowercase_definition	adult vest neuron 073	definition	.
INFO	lowercase_definition	adult vest neuron 074	definition	.
INFO	lowercase_definition	adult vest neuron 075	definition	.
INFO	lowercase_definition	adult vest neuron 076	definition	.
INFO	lowercase_definition	adult vest neuron 077	definition	.
INFO	lowercase_definition	adult vest neuron 078	definition	.
INFO	lowercase_definition	adult vest neuron 079	definition	.
INFO	lowercase_definition	adult vest neuron 080	definition	.
INFO	lowercase_definition	adult vest neuron 081	definition	.
INFO	lowercase_definition	adult vest neuron 082	definition	.
INFO	lowercase_definition	adult vest neuron 083	definition	.
INFO	lowercase_definition	adult vest neuron 084	definition	.
INFO	lowercase_definition	adult wedge neuron 001	definition	.
INFO	lowercase_definition	adult wedge neuron 002	definition	.
INFO	lowercase_definition	adult wedge neuron 003	definition	.
INFO	lowercase_definition	adult wedge neuron 004	definition	.
INFO	lowercase_definition	adult wedge neuron 005	definition	.
INFO	lowercase_definition	adult wedge neuron 006	definition	.
INFO	lowercase_definition	adult wedge neuron 007	definition	.
INFO	lowercase_definition	adult wedge neuron 008	definition	.
INFO	lowercase_definition	adult wedge neuron 009	definition	.
INFO	lowercase_definition	adult wedge neuron 010	definition	.
INFO	lowercase_definition	adult wedge neuron 011	definition	.
INFO	lowercase_definition	adult wedge neuron 012	definition	.
INFO	lowercase_definition	adult wedge neuron 013	definition	.
INFO	lowercase_definition	adult wedge neuron 014	definition	.
INFO	lowercase_definition	adult wedge neuron 015	definition	.
INFO	lowercase_definition	adult wedge neuron 016	definition	.
INFO	lowercase_definition	adult wedge neuron 017	definition	.
INFO	lowercase_definition	adult wedge neuron 018	definition	.
INFO	lowercase_definition	adult wedge neuron 019	definition	.
INFO	lowercase_definition	adult wedge neuron 020	definition	.
INFO	lowercase_definition	adult wedge neuron 021	definition	.
INFO	lowercase_definition	adult wedge neuron 022	definition	.
INFO	lowercase_definition	adult wedge neuron 023	definition	.
INFO	lowercase_definition	adult wedge neuron 024	definition	.
INFO	lowercase_definition	adult wedge neuron 025	definition	.
INFO	lowercase_definition	adult wedge neuron 026	definition	.
INFO	lowercase_definition	adult wedge neuron 027	definition	.
INFO	lowercase_definition	adult wedge neuron 028	definition	.
INFO	lowercase_definition	adult wedge neuron 029	definition	.
INFO	lowercase_definition	adult wedge neuron 030	definition	.
INFO	lowercase_definition	adult wedge neuron 031	definition	.
INFO	lowercase_definition	adult wedge neuron 032	definition	.
INFO	lowercase_definition	adult wedge neuron 033	definition	.
INFO	lowercase_definition	adult wedge neuron 034	definition	.
INFO	lowercase_definition	adult wedge neuron 035	definition	.
INFO	lowercase_definition	adult wedge neuron 036	definition	.
INFO	lowercase_definition	adult wedge neuron 037	definition	.
INFO	lowercase_definition	adult wedge neuron 038	definition	.
INFO	lowercase_definition	adult wedge neuron 039	definition	.
INFO	lowercase_definition	adult wedge neuron 040	definition	.
INFO	lowercase_definition	adult wedge neuron 041	definition	.
INFO	lowercase_definition	adult wedge neuron 042	definition	.
INFO	lowercase_definition	adult wedge neuron 043	definition	.
INFO	lowercase_definition	adult wedge neuron 044	definition	.
INFO	lowercase_definition	adult wedge neuron 045	definition	.
INFO	lowercase_definition	adult wedge neuron 046	definition	.
INFO	lowercase_definition	adult wedge neuron 047	definition	.
INFO	lowercase_definition	adult wedge neuron 048	definition	.
INFO	lowercase_definition	adult wedge neuron 049	definition	.
INFO	lowercase_definition	adult wedge neuron 050	definition	.
INFO	lowercase_definition	adult wedge neuron 051	definition	.
INFO	lowercase_definition	adult wedge neuron 052	definition	.
INFO	lowercase_definition	adult wedge neuron 053	definition	.
INFO	lowercase_definition	adult wedge neuron 054	definition	.
INFO	lowercase_definition	adult wedge neuron 055	definition	.
INFO	lowercase_definition	adult wedge neuron 056	definition	.
INFO	lowercase_definition	adult wedge neuron 057	definition	.
INFO	lowercase_definition	adult wedge neuron 058	definition	.
INFO	lowercase_definition	adult wedge neuron 059	definition	.
INFO	lowercase_definition	adult wedge neuron 060	definition	.
INFO	lowercase_definition	adult wedge neuron 061	definition	.
INFO	lowercase_definition	adult wedge neuron 062	definition	.
INFO	lowercase_definition	adult wedge neuron 063	definition	.
INFO	lowercase_definition	adult wedge neuron 064	definition	.
INFO	lowercase_definition	adult wedge neuron 065	definition	.
INFO	lowercase_definition	adult wedge neuron 066	definition	.
INFO	lowercase_definition	adult wedge neuron 067	definition	.
INFO	lowercase_definition	adult wedge neuron 068	definition	.
INFO	lowercase_definition	adult wedge neuron 069	definition	.
INFO	lowercase_definition	adult wedge neuron 070	definition	.
INFO	lowercase_definition	adult wedge neuron 071	definition	.
INFO	lowercase_definition	adult wedge neuron 072	definition	.
INFO	lowercase_definition	adult wedge neuron 073	definition	.
INFO	lowercase_definition	adult wedge neuron 074	definition	.
INFO	lowercase_definition	adult wedge neuron 075	definition	.
INFO	lowercase_definition	adult wedge neuron 076	definition	.
INFO	lowercase_definition	adult wedge neuron 077	definition	.
INFO	lowercase_definition	adult wedge neuron 078	definition	.
INFO	lowercase_definition	adult wedge neuron 079	definition	.
INFO	lowercase_definition	adult wedge neuron 080	definition	.
INFO	lowercase_definition	adult wedge neuron 081	definition	.
INFO	lowercase_definition	adult wedge neuron 082	definition	.
INFO	lowercase_definition	adult wedge neuron 083	definition	.
INFO	lowercase_definition	adult wedge neuron 084	definition	.
INFO	lowercase_definition	adult wedge neuron 085	definition	.
INFO	lowercase_definition	adult wedge neuron 086	definition	.
INFO	lowercase_definition	adult wedge neuron 087	definition	.
INFO	lowercase_definition	adult wedge neuron 088	definition	.
INFO	lowercase_definition	adult wedge neuron 089	definition	.
INFO	lowercase_definition	adult wedge neuron 090	definition	.
