root_id,UMAP1,UMAP2,root_626,supervoxel_id,position,side,region,super_class,hemilineage,cell_function,nerve,cell_type,fafb_cell_type,manc_cell_type,super_cluster,cns_network
720575941645080481,11.41609384517253,-23.604360949936765,720575941645080481,76142074315437312,"119176, 92500, 2962",left,neck_connective,descending,putative_primary,NA,NA,DNge137,DNge137,DNxn126,visceral control,CNS_06
720575941645117304,1.4859941194492623,-1.7693405270012799,720575941645117304,75930968015558786,"113139, 92500, 2768",left,neck_connective,descending,putative_primary,NA,NA,DNge052,DNge052,DNxl070,walking,CNS_02
720575941645213048,17.76968290309489,-27.176157367173094,720575941645213048,75999481266724688,"115862, 38885, 2395",right,neck_connective,descending,DM2_central,NA,NA,DNpe033,DNpe033,DNit012,visceral control,CNS_06
720575941645236856,23.937226314349772,-1.242122244778532,720575941645236856,76212442924902025,"121642, 92500, 2555",right,neck_connective,ascending,05B,NA,NA,AN05B078,AN_AVLP_GNG_23,AN05B078,feeding,CNS_02
720575941645244360,-3.0619122793239306,-10.475016963425537,720575941645244360,76001336759950051,"116485, 92500, 2709",left,neck_connective,ascending,07B,NA,NA,AN07B015,AN_GNG_45,AN07B015,probing,CNS_02
720575941645261217,23.942559261127112,-15.464597117844482,720575941645261217,76212442924888881,"121128, 92500, 2551",right,neck_connective,ascending,09B,NA,NA,AN09B032,AN_GNG_72,AN09B032,feeding,CNS_02
720575941645271240,21.420668620868327,-1.499700081292051,720575941645271240,76566554389183266,"132738, 160199, 2500",right,neck_connective,ascending,17A,NA,NA,AN17A031,AN_GNG_196,AN17A031,tactile,CNS_02
720575941645316040,2.3946149537998482,-14.086182010117431,720575941645316040,76142074315281503,"120450, 92500, 2907",right,neck_connective,ascending,06B,NA,NA,AN06B012,AN_multi_41,AN06B012,walking steering,CNS_02
720575941645370312,16.693116206927893,-25.696993243637934,720575941645370312,76071705571006456,"118329, 92500, 2872",right,neck_connective,ascending,NA,NA,NA,AN_SMP_FLA_1,AN_SMP_FLA_1,auto:INXXX419,visceral control,CNS_08
720575941645372792,-37.357588749126776,12.233840572890383,720575941645372792,76212443059746065,"122854, 92500, 3016",left,neck_connective,descending,PSp2,NA,NA,DNpe054,DNpe054,DNut046,flight steering 1,CNS_01
720575941645444808,-21.43128870029867,15.110599148329836,720575941645444808,76001336826800998,"116362, 92500, 2867",right,neck_connective,descending,NA,NA,NA,DNp22,DNp22,auto:DNg99,flight steering 2,CNS_01
720575941502715019,19.112971324725756,19.35340272193823,720575941502715019,76142074248252309,"120258, 92500, 2693",right,neck_connective,descending,MD3,NA,NA,DNg24,DNg24,DNg24,proprioceptive,CNS_05
720575941509010305,17.052521724506025,-1.0437341451081215,720575941509010305,76071705503837833,"118591, 92500, 2603",right,neck_connective,descending,putative_primary,NA,NA,DNge132,DNge132,DNxn151,proprioceptive,CNS_01
720575941645731272,-27.75928972263753,17.367395031508547,720575941645731272,76282811803951377,"124422, 92500, 3021",right,neck_connective,descending,LB6,NA,NA,DNge071,DNge071,DNg10,flight steering 2,CNS_01
720575941649024021,-31.971049289898268,15.26185666328345,720575941649024021,76282811736787048,"124774, 92500, 2809",right,neck_connective,ascending,07B,NA,NA,AN07B069,AN_IPS_GNG_6,AN07B069,flight steering 1,CNS_01
720575941649039637,-28.142632465557448,5.563057053145509,720575941649039637,76282811736691494,"124415, 92500, 2774",right,neck_connective,ascending,07B,NA,NA,AN07B052,NA,AN07B052,flight steering 1,CNS_01
720575941649828629,-24.232361774639486,22.46480904823218,720575941649828629,76353180547887984,"125130, 92500, 2929",right,neck_connective,ascending,19B,NA,NA,AN19B063,SA_DMT_DMetaN_12,AN19B063,flight steering 2,CNS_01
720575941649901297,3.910432357593183,-11.319556605759521,720575941649901297,76001336759667058,"115817, 92500, 2618",right,neck_connective,ascending,12B,NA,NA,AN12B019,AN_VES_GNG_2,AN12B019,walking steering,CNS_02
720575941649909233,-27.15142534275472,20.306611645278082,720575941649909233,76001336760132002,"115195, 92500, 2770",right,neck_connective,ascending,16B,NA,NA,AN16B078,auto:SA_DMT_DMetaN_9,AN16B078,flight steering 2,CNS_01
720575941649932785,-28.9302797128719,9.29918824439917,720575941649932785,76777454798776635,"138290, 154098, 3764",left,neck_connective,ascending,07B,NA,NA,AN07B095,AN_SPS_IPS_2,AN07B095,flight steering 1,CNS_01
720575941649976049,-1.212931733326311,-27.206976306382078,720575941649976049,75930968015597579,"114589, 92500, 2789",right,neck_connective,descending,MX12,NA,NA,DNge019,DNge019,DNg12,grooming,CNS_02
720575941650178289,9.349792499347336,2.629926788863284,720575941650178289,76212442992594241,"122854, 92500, 2748",right,neck_connective,descending,NA,NA,NA,DNg45,DNg45,DNg45,threat response,CNS_02
720575941650514193,-33.15606592197835,9.593987095412356,720575941650514193,76282811803405297,"124670, 92500, 2832",right,neck_connective,ascending,07B,NA,NA,AN07B071,AN_IPS_GNG_6,AN07B071,flight steering 1,CNS_01
720575941650789649,2.549891967578535,-4.0564392923745105,720575941650789649,75930968015491616,"113381, 92500, 2740",left,neck_connective,ascending,19B,NA,NA,AN19B009,AN_GNG_171,AN19B009,walking,CNS_02
720575941651139349,-23.515109043316237,-1.7109384655388773,720575941651139349,76282811870361995,"124219, 92500, 3076",left,neck_connective,descending,LB12,NA,NA,DNg92_a,DNg92_a,DNg92,flight steering 1,CNS_01
720575941651316245,-31.622517566875807,13.554752934035402,720575941651316245,76847410890111740,"141163, 141585, 2312",left,neck_connective,ascending,07B,NA,NA,AN07B091,AN_4_None,AN07B091,flight steering 1,CNS_01
720575941651755797,16.640868205829268,-28.177507770005125,720575941651755797,76142074315287359,"119382, 92463, 2906",right,neck_connective,ascending,TBD,NA,NA,ANXXX202_b,SA_MDA_2,ANXXX202,visceral control,CNS_06
720575941651815445,-19.872405033306475,10.422857868727787,720575941651815445,76282811803942976,"124081, 92500, 3018",right,neck_connective,descending,putative_primary,NA,NA,DNge084,DNge084,DNxn121,flight steering 2,CNS_01
720575941651827989,22.9538583944279,27.396266567763426,720575941651827989,76282811736343783,"123013, 92500, 2658",left,neck_connective,ascending,10B,NA,NA,AN10B022,AN_AVLP_45,AN10B022,proprioceptive,CNS_05
720575941394131094,13.995819110675459,-28.890125644150633,720575941394131094,75930968015648191,"113577, 92500, 2807",left,neck_connective,descending,MX0__prim,NA,NA,DNg26,DNg26,DNg26,visceral control,CNS_01
720575941651866901,-28.399409275249827,10.140184986647707,720575941651866901,76071705504337149,"117509, 92500, 2780",left,neck_connective,descending,LB7,NA,NA,DNge118,DNge118,DNut054,flight steering 1,CNS_01
720575941651946005,18.755555171771647,-3.1103483557137426,720575941651946005,76212442992405847,"121262, 92500, 2679",left,neck_connective,ascending,17A,NA,NA,AN17A003,AN_GNG_62,AN17A003,tactile,CNS_02
720575941651981077,11.303328532977705,-15.61253870719995,720575941651981077,76353180547751745,"126510, 92500, 2879",right,neck_connective,ascending,NA,NA,NA,ANXXX986,AN_multi_128,auto:INXXX454,reproduction,CNS_03
720575941441873599,-13.110001545147297,3.392347443160158,720575941441873599,76282811736573684,"123738, 92500, 2740",right,neck_connective,ascending,07B,NA,NA,AN07B037,AN_IPS_LAL_1,AN07B037,flight steering 1,CNS_04
720575941652036373,19.80911924342692,-15.012910258713623,720575941652036373,76071705570949610,"117564, 92500, 2853",left,neck_connective,descending,putative_primary,NA,NA,DNp62,DNp62,DNp62,reproduction,CNS_08
720575941652078869,-0.7117161114972779,-9.727622401657955,720575941652078869,76001336759650026,"114699, 92500, 2609",right,neck_connective,descending,MX12__prim,NA,NA,DNg44,DNg44,DNg44,walking steering,CNS_02
720575941652085745,1.8544092367130567,-14.353184115830322,720575941652085745,76212443059312542,"121418, 92500, 2856",left,neck_connective,descending,WEDd1,NA,NA,DNae007,DNae007,DNxn143,walking steering,CNS_07
720575941652113429,-3.7712669183772753,-8.159556281510254,720575941652113429,76075623185509749,"118496, 208939, 5305",left,neck_connective,ascending,TBD,NA,NA,ANXXX094,AN_multi_47,ANXXX094,probing,CNS_04
720575941652156657,-20.882840137676588,11.166227924880127,720575941652156657,76212443059780586,"121797, 92500, 3026",left,neck_connective,descending,putative_primary,NA,NA,DNp41,DNp41,DNp41,flight steering 2,CNS_04
720575941652159449,13.10774995784343,6.331739056166749,720575941652159449,76071705504163841,"117953, 92500, 2722",left,neck_connective,ascending,08B,NA,NA,AN08B097,AN_GNG_187,AN08B097,threat response,CNS_01
720575941645918152,17.611634273334147,-25.588173282090086,720575941645918152,75858538291286678,"111795,31698,5000",right,central_brain,descending,SMPpv1,NA,NA,DNpe048,DNpe048,NA,visceral control,CNS_08
720575941652278033,-23.90745065708577,14.068647968825443,720575941652278033,76001336827205229,"114727, 92500, 3008",left,neck_connective,descending,LB6,NA,NA,DNge087,DNge087,DNg10,flight steering 2,CNS_01
720575941592025740,17.236132640643717,-16.674866092148687,720575941592025740,76283705156605255,"123201, 119861, 2821",left,ventral_nerve_cord,ascending,TBD,NA,NA,ANXXX084,NA,ANXXX084,reproduction,CNS_03
720575941652319705,-2.9078786184352587,-27.954414737168207,720575941652319705,75930968015612953,"114664, 92500, 2794",right,neck_connective,descending,MX12,NA,NA,DNge019,DNge019,NA,grooming,CNS_02
720575941652433393,-27.266388874248854,7.073892700728519,720575941652433393,76562775153586317,"131913,47275,3817",left,neck_connective,descending,PSp2,NA,NA,DNpe011,DNpe011,DNut046,flight steering 1,CNS_04
720575941652493524,-2.2329760601085376,-26.292425525132074,720575941652493524,75930968015645578,"114283, 92500, 2808",right,neck_connective,descending,MX12,NA,NA,DNg12_e,DNg12_e,DNfl028,grooming,CNS_02
720575941652552433,-36.470213871197096,13.26147423988257,720575941652552433,76212443059640682,"122749, 92500, 2975",left,neck_connective,ascending,TBD,NA,NA,ANXXX171,auto:AN_4_None,ANXXX171,flight steering 1,CNS_01
720575941652614129,-24.039372425274248,3.323352682646853,720575941652614129,76212443059672153,"121333, 92500, 2985",left,neck_connective,descending,WEDd1,NA,NA,DNae002,DNae002,DNut060,flight steering 1,CNS_01
720575941652633585,-29.23784730930745,1.5579745650855124,720575941652633585,76071705571238495,"116797, 92500, 2956",right,neck_connective,descending,WEDd1,NA,NA,DNae002,DNae002,DNut060,flight steering 1,CNS_01
720575941652643313,-32.33456323643147,14.022688496169193,720575941652643313,76001336826747963,"116016, 92500, 2848",left,neck_connective,ascending,06B,NA,NA,AN06B025,AN_GNG_80,AN06B025,flight steering 1,CNS_01
720575941652652305,-25.423298816875807,17.499076473769282,720575941652652305,76071705504245344,"117329, 92500, 2750",left,neck_connective,ascending,NA,NA,NA,NA,auto:SA_DMT_DMetaN_4,auto:AN07B032,flight steering 2,CNS_01
720575941652716305,22.911541957660322,0.5800393105116902,720575941652716305,76212442992034417,"121589, 92500, 2561",right,neck_connective,ascending,05B,NA,NA,AN05B052,AN_AVLP_GNG_12,AN05B052,feeding,CNS_02
720575941652728049,-0.8930563439887712,-5.788158309403318,720575941652728049,75930968015500254,"113614, 92500, 2744",left,neck_connective,descending,MX3,NA,NA,DNg74_a,DNg74_a,DNg74,walking,CNS_02
720575941652815857,-15.210539798931475,4.788641083296879,720575941652815857,76071705504345017,"118014, 92500, 2785",right,neck_connective,descending,putative_primary,NA,NA,DNb03,DNb03,DNb03,head and eye orienting,CNS_01
720575941652845041,17.859488506122233,-18.77217329734887,720575941652845041,76142074248339537,"120703, 92500, 2724",left,neck_connective,ascending,TBD,NA,NA,ANXXX033,AN_multi_89,ANXXX033,reproduction,CNS_06
720575941653100817,24.270165462298998,16.992942440566157,720575941653100817,76071705504021608,"117746, 92500, 2670",left,neck_connective,ascending,10B,NA,NA,AN10B047,AN_GNG_165,AN10B047,proprioceptive,CNS_02
720575941653259025,27.549813289447428,-14.800683391037841,720575941653259025,76142074247909181,"119589, 92500, 2572",left,neck_connective,ascending,09B,NA,NA,AN09B033,AN_multi_122,AN09B033,feeding,CNS_06
720575941653538065,25.499957103534346,1.3307697654334125,720575941653538065,76212442992187073,"121444, 92500, 2606",right,neck_connective,ascending,05B,NA,NA,AN05B078,AN_AVLP_GNG_7,AN05B078,feeding,CNS_02
720575941653553169,-2.501632909969682,7.859771359023196,720575941653553169,76212442992683947,"122129, 92500, 2781",right,neck_connective,ascending,06B,NA,NA,AN06B002,AN_GNG_178,AN06B002,landing,CNS_02
720575941653640465,-7.9385337640804,-16.276247394028562,720575941653640465,76353180480407351,"125889, 92500, 2702",left,neck_connective,descending,putative_primary,NA,NA,DNge055,DNge055,DNxl086,probing,CNS_06
720575941653710297,-21.041851978496908,19.44915353065405,720575941653710297,76001336760007015,"115407, 92500, 2730",left,neck_connective,ascending,07B,NA,NA,AN07B060,AN_4_None,AN07B060,flight steering 2,CNS_01
720575941653816081,13.991247196002607,4.332100021895509,720575941653816081,76142074315203433,"119897, 92500, 2876",right,neck_connective,descending,DM6_central1,NA,NA,DNp36,DNp36,pIP9,threat response,CNS_05
720575941653831185,1.5736370275455762,-13.3330644487771,720575941653831185,76142074315296318,"120680, 92500, 2910",left,neck_connective,descending,WEDd1,NA,NA,DNae005,DNae005,DNxl092,walking steering,CNS_02
720575941653841681,-1.3847913553279587,-27.28771055931176,720575941653841681,75930968082595169,"113628, 92500, 2856",right,neck_connective,descending,MX12,NA,NA,DNge001,DNge001,DNg12,grooming,CNS_06
720575941654021081,22.48725034694255,-5.312648665848632,720575941654021081,76425954473493052,"127818, 163897, 2843",right,neck_connective,ascending,05B,NA,NA,AN05B046,AN_GNG_75,AN05B046,tactile,CNS_02
720575941654376916,-16.69805238743245,11.568831074294192,720575941654376916,75648049661908644,"104609,51110,1769",right,neck_connective,descending,MX3,NA,NA,DNg106,DNg106,DNit007,flight steering 2,CNS_01
720575941654405076,24.436944026752123,6.359335529860597,720575941654405076,76071705503882908,"118552, 92500, 2617",left,neck_connective,ascending,05B,NA,NA,AN05B062,AN_AVLP_GNG_23,AN05B062,proprioceptive,CNS_02
720575941654687188,14.54274751643718,-24.326080691758055,720575941654687188,76142074248480607,"119095, 92500, 2775",left,neck_connective,ascending,08B,NA,NA,AN08B113,AN_4_None,AN08B113,visceral control,CNS_06
720575941654974169,13.465421695514326,9.965690243300543,720575941654974169,76142074248336670,"120381, 92500, 2723",left,neck_connective,ascending,01A,NA,NA,AN01A049,AN_SAD_GNG_2,AN01A049,threat response,CNS_01
720575941654998233,22.997124690814623,-7.536901843491452,720575941654998233,75794698233025791,"109776, 225360, 6322",right,neck_connective,ascending,05B,NA,NA,AN05B009,AN_GNG_65,AN05B009,tactile,CNS_02
720575941655117012,-23.241627674297686,8.10746346717749,720575941655117012,76282811803678077,"122972, 92500, 2924",right,neck_connective,descending,LB6,NA,NA,DNg11,DNg11,DNg11,flight steering 1,CNS_04
720575941655157209,-30.067769031719557,9.79108487373267,720575941655157209,75578093435543143,"103944, 61779, 2394",left,neck_connective,ascending,07B,NA,NA,AN07B071,AN_IPS_GNG_6,AN07B071,flight steering 1,CNS_01
720575941655202265,0.6803386400181105,-2.881001603546995,720575941655202265,76215467119410816,"122618, 183391, 4543",right,neck_connective,ascending,03B,NA,NA,AN03B009,AN_GNG_12,AN03B009,walking,CNS_02
720575941655483092,25.310473460956224,-16.375277888718504,720575941655483092,76142074180789651,"119164, 92500, 2556",left,neck_connective,ascending,09B,NA,NA,AN09B032,AN_GNG_118,AN09B032,feeding,CNS_02
720575941655504084,-11.484237652019853,-1.4664379476937237,720575941655504084,76353180547666709,"126546, 92500, 2851",right,neck_connective,ascending,19B,NA,NA,AN19B014,NA,AN19B014,head and eye orienting,CNS_01
720575941733215019,-14.84220121403157,-6.166140925827879,720575941733215019,76212443059713903,"122772, 92500, 2992",right,neck_connective,descending,putative_primary,NA,NA,DNpe013,DNpe013,DNxn149,head and eye orienting,CNS_01
720575941655534804,-21.45043466587483,1.8261893869010033,720575941655534804,76212443059423156,"120945, 92500, 2897",right,neck_connective,ascending,07B,NA,NA,AN07B024,AN_multi_37,AN07B024,flight steering 1,CNS_01
720575941655664596,17.84040739039958,15.287709820326906,720575941655664596,76425954540795103,"128933, 165062, 3160",right,neck_connective,ascending,17B,NA,NA,AN17B013,AN_multi_111,AN17B013,proprioceptive,CNS_01
720575941655665108,9.778525371356611,-8.691169154587644,720575941655665108,76282811736394399,"124566, 92500, 2670",left,neck_connective,ascending,01B,NA,NA,AN01B005,AN_GNG_SAD_33,AN01B005,walking steering,CNS_02
720575941655669784,-23.245486240581855,21.86837922340308,720575941655669784,76353180547961811,"124973, 92500, 2959",right,neck_connective,ascending,19B,NA,NA,AN19B093,SA_DMT_DMetaN_12,AN19B093,flight steering 2,CNS_01
720575941655750356,-22.091542225078932,7.295585262831787,720575941655750356,75930968015411925,"113931, 92500, 2700",left,neck_connective,ascending,19B,NA,NA,AN19B049,AN_multi_9,AN19B049,flight steering 1,CNS_04
720575941614012892,2.3028183172184273,-13.488513362351314,720575941614012892,76212442992660015,"122118, 92500, 2770",left,neck_connective,descending,MD3,NA,NA,DNg64,DNg64,DNxl065,walking steering,CNS_02
720575941655820244,-0.1195745279353807,-25.79110563987817,720575941655820244,76071705504131087,"117081, 92500, 2712",left,neck_connective,descending,MX12__prim,NA,NA,DNg21,DNg21,DNg21,grooming,CNS_02
720575941655952340,16.61106206874431,-5.720065963211911,720575941655952340,76212442992109166,"121642, 92500, 2576",left,neck_connective,ascending,05B,NA,NA,AN05B063,AN_3_None,AN05B063,tactile,CNS_02
720575941527273316,10.296482105060226,6.8560925603476575,720575941527273316,76071705503848648,"118453, 92500, 2607",left,neck_connective,ascending,05B,NA,NA,AN05B049,AN_GNG_62,AN05B049,threat response,CNS_02
720575941656710736,-18.85204217930257,11.501916515883549,720575941656710736,76282811736646145,"124265, 92500, 2762",right,neck_connective,descending,LB7,NA,NA,DNge091,DNge091,DNut054,flight steering 2,CNS_01
720575941657558296,1.6104936788517288,-5.52993668312158,720575941657558296,76001336827333068,"115967, 92500, 3056",left,neck_connective,ascending,14B,NA,NA,AN14B012,AN_GNG_157,AN14B012,walking,CNS_02
720575941657679128,22.656672496600756,14.01388989692603,720575941657679128,76285560851197693,"124405, 175191, 3925",left,ventral_nerve_cord,ascending,10B,NA,NA,AN10B046,NA,AN10B046,proprioceptive,CNS_02
