?cls	?xref
<http://purl.obolibrary.org/obo/FBbt_20006388>	"VFB:FBbt_20006388"
<http://purl.obolibrary.org/obo/FBbt_20003679>	"VFB:FBbt_20003679"
<http://purl.obolibrary.org/obo/FBbt_20007424>	"VFB:FBbt_20007424"
<http://purl.obolibrary.org/obo/FBbt_20006518>	"VFB:FBbt_20006518"
<http://purl.obolibrary.org/obo/FBbt_20005046>	"VFB:FBbt_20005046"
<http://purl.obolibrary.org/obo/FBbt_20002337>	"VFB:FBbt_20002337"
<http://purl.obolibrary.org/obo/FBbt_20004044>	"VFB:FBbt_20004044"
<http://purl.obolibrary.org/obo/FBbt_20007465>	"VFB:FBbt_20007465"
<http://purl.obolibrary.org/obo/FBbt_20002288>	"VFB:FBbt_20002288"
<http://purl.obolibrary.org/obo/FBbt_20001717>	"VFB:FBbt_20001717"
<http://purl.obolibrary.org/obo/FBbt_20006613>	"VFB:FBbt_20006613"
<http://purl.obolibrary.org/obo/FBbt_20003102>	"VFB:FBbt_20003102"
<http://purl.obolibrary.org/obo/FBbt_20003055>	"VFB:FBbt_20003055"
<http://purl.obolibrary.org/obo/FBbt_20006199>	"VFB:FBbt_20006199"
<http://purl.obolibrary.org/obo/FBbt_20002719>	"VFB:FBbt_20002719"
<http://purl.obolibrary.org/obo/FBbt_20001633>	"VFB:FBbt_20001633"
<http://purl.obolibrary.org/obo/FBbt_20000328>	"VFB:FBbt_20000328"
<http://purl.obolibrary.org/obo/FBbt_20000732>	"VFB:FBbt_20000732"
<http://purl.obolibrary.org/obo/FBbt_20000483>	"VFB:FBbt_20000483"
<http://purl.obolibrary.org/obo/FBbt_20005092>	"VFB:FBbt_20005092"
<http://purl.obolibrary.org/obo/FBbt_20003702>	"VFB:FBbt_20003702"
<http://purl.obolibrary.org/obo/FBbt_20004756>	"VFB:FBbt_20004756"
<http://purl.obolibrary.org/obo/FBbt_20006209>	"VFB:FBbt_20006209"
<http://purl.obolibrary.org/obo/FBbt_20000250>	"VFB:FBbt_20000250"
<http://purl.obolibrary.org/obo/FBbt_20005433>	"VFB:FBbt_20005433"
<http://purl.obolibrary.org/obo/FBbt_20002070>	"VFB:FBbt_20002070"
<http://purl.obolibrary.org/obo/FBbt_20001397>	"VFB:FBbt_20001397"
<http://purl.obolibrary.org/obo/FBbt_20005474>	"VFB:FBbt_20005474"
<http://purl.obolibrary.org/obo/FBbt_20006559>	"VFB:FBbt_20006559"
<http://purl.obolibrary.org/obo/FBbt_20005175>	"VFB:FBbt_20005175"
<http://purl.obolibrary.org/obo/FBbt_20007161>	"VFB:FBbt_20007161"
<http://purl.obolibrary.org/obo/FBbt_20004132>	"VFB:FBbt_20004132"
<http://purl.obolibrary.org/obo/FBbt_20002376>	"VFB:FBbt_20002376"
<http://purl.obolibrary.org/obo/FBbt_20000221>	"VFB:FBbt_20000221"
<http://purl.obolibrary.org/obo/FBbt_20004085>	"VFB:FBbt_20004085"
<http://purl.obolibrary.org/obo/FBbt_20003883>	"VFB:FBbt_20003883"
<http://purl.obolibrary.org/obo/FBbt_20006349>	"VFB:FBbt_20006349"
<http://purl.obolibrary.org/obo/FBbt_20001805>	"VFB:FBbt_20001805"
<http://purl.obolibrary.org/obo/FBbt_20001758>	"VFB:FBbt_20001758"
<http://purl.obolibrary.org/obo/FBbt_20003143>	"VFB:FBbt_20003143"
<http://purl.obolibrary.org/obo/FBbt_20005007>	"VFB:FBbt_20005007"
<http://purl.obolibrary.org/obo/FBbt_20002141>	"VFB:FBbt_20002141"
<http://purl.obolibrary.org/obo/FBbt_20007015>	"VFB:FBbt_20007015"
<http://purl.obolibrary.org/obo/FBbt_00052953>	"VFB:FBbt_00052953"
<http://purl.obolibrary.org/obo/FBbt_20000416>	"VFB:FBbt_20000416"
<http://purl.obolibrary.org/obo/FBbt_20001923>	"VFB:FBbt_20001923"
<http://purl.obolibrary.org/obo/FBbt_20000571>	"VFB:FBbt_20000571"
<http://purl.obolibrary.org/obo/FBbt_20000820>	"VFB:FBbt_20000820"
<http://purl.obolibrary.org/obo/FBbt_20005521>	"VFB:FBbt_20005521"
<http://purl.obolibrary.org/obo/FBbt_20000773>	"VFB:FBbt_20000773"
<http://purl.obolibrary.org/obo/FBbt_20006248>	"VFB:FBbt_20006248"
<http://purl.obolibrary.org/obo/FBbt_20002741>	"VFB:FBbt_20002741"
<http://purl.obolibrary.org/obo/FBbt_20003016>	"VFB:FBbt_20003016"
<http://purl.obolibrary.org/obo/FBbt_20004539>	"VFB:FBbt_20004539"
<http://purl.obolibrary.org/obo/FBbt_20005562>	"VFB:FBbt_20005562"
<http://purl.obolibrary.org/obo/FBbt_20004306>	"VFB:FBbt_20004306"
<http://purl.obolibrary.org/obo/FBbt_20006725>	"VFB:FBbt_20006725"
<http://purl.obolibrary.org/obo/FBbt_20005263>	"VFB:FBbt_20005263"
<http://purl.obolibrary.org/obo/FBbt_20000556>	"VFB:FBbt_20000556"
<http://purl.obolibrary.org/obo/FBbt_20003971>	"VFB:FBbt_20003971"
<http://purl.obolibrary.org/obo/FBbt_20005680>	"VFB:FBbt_20005680"
<http://purl.obolibrary.org/obo/FBbt_20002993>	"VFB:FBbt_20002993"
<http://purl.obolibrary.org/obo/FBbt_20001846>	"VFB:FBbt_20001846"
<http://purl.obolibrary.org/obo/FBbt_20004857>	"VFB:FBbt_20004857"
<http://purl.obolibrary.org/obo/FBbt_20003272>	"VFB:FBbt_20003272"
<http://purl.obolibrary.org/obo/FBbt_20006693>	"VFB:FBbt_20006693"
<http://purl.obolibrary.org/obo/FBbt_20002589>	"VFB:FBbt_20002589"
<http://purl.obolibrary.org/obo/FBbt_20004795>	"VFB:FBbt_20004795"
<http://purl.obolibrary.org/obo/FBbt_20002182>	"VFB:FBbt_20002182"
<http://purl.obolibrary.org/obo/FBbt_20007032>	"VFB:FBbt_20007032"
<http://purl.obolibrary.org/obo/FBbt_00052994>	"VFB:FBbt_00052994"
<http://purl.obolibrary.org/obo/FBbt_20001110>	"VFB:FBbt_20001110"
<http://purl.obolibrary.org/obo/FBbt_20005969>	"VFB:FBbt_20005969"
<http://purl.obolibrary.org/obo/FBbt_20001312>	"VFB:FBbt_20001312"
<http://purl.obolibrary.org/obo/FBbt_20006289>	"VFB:FBbt_20006289"
<http://purl.obolibrary.org/obo/FBbt_20003104>	"VFB:FBbt_20003104"
<http://purl.obolibrary.org/obo/FBbt_20001151>	"VFB:FBbt_20001151"
<http://purl.obolibrary.org/obo/FBbt_20004345>	"VFB:FBbt_20004345"
<http://purl.obolibrary.org/obo/FBbt_20007115>	"VFB:FBbt_20007115"
<http://purl.obolibrary.org/obo/FBbt_20005852>	"VFB:FBbt_20005852"
<http://purl.obolibrary.org/obo/FBbt_20004298>	"VFB:FBbt_20004298"
<http://purl.obolibrary.org/obo/FBbt_20002028>	"VFB:FBbt_20002028"
<http://purl.obolibrary.org/obo/FBbt_20001399>	"VFB:FBbt_20001399"
<http://purl.obolibrary.org/obo/FBbt_20004510>	"VFB:FBbt_20004510"
<http://purl.obolibrary.org/obo/FBbt_20004945>	"VFB:FBbt_20004945"
<http://purl.obolibrary.org/obo/FBbt_20003360>	"VFB:FBbt_20003360"
<http://purl.obolibrary.org/obo/FBbt_20003604>	"VFB:FBbt_20003604"
<http://purl.obolibrary.org/obo/FBbt_00053005>	"VFB:FBbt_00053005"
<http://purl.obolibrary.org/obo/FBbt_20000885>	"VFB:FBbt_20000885"
<http://purl.obolibrary.org/obo/FBbt_20002378>	"VFB:FBbt_20002378"
<http://purl.obolibrary.org/obo/FBbt_20001299>	"VFB:FBbt_20001299"
<http://purl.obolibrary.org/obo/FBbt_20004269>	"VFB:FBbt_20004269"
<http://purl.obolibrary.org/obo/FBbt_20007073>	"VFB:FBbt_20007073"
<http://purl.obolibrary.org/obo/FBbt_20003885>	"VFB:FBbt_20003885"
<http://purl.obolibrary.org/obo/FBbt_20002954>	"VFB:FBbt_20002954"
<http://purl.obolibrary.org/obo/FBbt_20000019>	"VFB:FBbt_20000019"
<http://purl.obolibrary.org/obo/FBbt_20000627>	"VFB:FBbt_20000627"
<http://purl.obolibrary.org/obo/FBbt_20001400>	"VFB:FBbt_20001400"
<http://purl.obolibrary.org/obo/FBbt_20006508>	"VFB:FBbt_20006508"
<http://purl.obolibrary.org/obo/FBbt_20005124>	"VFB:FBbt_20005124"
<http://purl.obolibrary.org/obo/FBbt_20001464>	"VFB:FBbt_20001464"
<http://purl.obolibrary.org/obo/FBbt_20003096>	"VFB:FBbt_20003096"
<http://purl.obolibrary.org/obo/FBbt_20000668>	"VFB:FBbt_20000668"
<http://purl.obolibrary.org/obo/FBbt_20006764>	"VFB:FBbt_20006764"
<http://purl.obolibrary.org/obo/FBbt_20003810>	"VFB:FBbt_20003810"
<http://purl.obolibrary.org/obo/FBbt_20002278>	"VFB:FBbt_20002278"
<http://purl.obolibrary.org/obo/FBbt_20001192>	"VFB:FBbt_20001192"
<http://purl.obolibrary.org/obo/FBbt_20006549>	"VFB:FBbt_20006549"
<http://purl.obolibrary.org/obo/FBbt_20005940>	"VFB:FBbt_20005940"
<http://purl.obolibrary.org/obo/FBbt_20000369>	"VFB:FBbt_20000369"
<http://purl.obolibrary.org/obo/FBbt_20004386>	"VFB:FBbt_20004386"
<http://purl.obolibrary.org/obo/FBbt_20005893>	"VFB:FBbt_20005893"
<http://purl.obolibrary.org/obo/FBbt_20000291>	"VFB:FBbt_20000291"
<http://purl.obolibrary.org/obo/FBbt_20002925>	"VFB:FBbt_20002925"
<http://purl.obolibrary.org/obo/FBbt_00052902>	"VFB:FBbt_00052902"
<http://purl.obolibrary.org/obo/FBbt_20006172>	"VFB:FBbt_20006172"
<http://purl.obolibrary.org/obo/FBbt_20001659>	"VFB:FBbt_20001659"
<http://purl.obolibrary.org/obo/FBbt_20002443>	"VFB:FBbt_20002443"
<http://purl.obolibrary.org/obo/FBbt_20002878>	"VFB:FBbt_20002878"
<http://purl.obolibrary.org/obo/FBbt_20002645>	"VFB:FBbt_20002645"
<http://purl.obolibrary.org/obo/FBbt_20001581>	"VFB:FBbt_20001581"
<http://purl.obolibrary.org/obo/FBbt_20004551>	"VFB:FBbt_20004551"
<http://purl.obolibrary.org/obo/FBbt_20005082>	"VFB:FBbt_20005082"
<http://purl.obolibrary.org/obo/FBbt_20001449>	"VFB:FBbt_20001449"
<http://purl.obolibrary.org/obo/FBbt_20006970>	"VFB:FBbt_20006970"
<http://purl.obolibrary.org/obo/FBbt_20004259>	"VFB:FBbt_20004259"
<http://purl.obolibrary.org/obo/FBbt_20003973>	"VFB:FBbt_20003973"
<http://purl.obolibrary.org/obo/FBbt_20000107>	"VFB:FBbt_20000107"
<http://purl.obolibrary.org/obo/FBbt_20002995>	"VFB:FBbt_20002995"
<http://purl.obolibrary.org/obo/FBbt_20006914>	"VFB:FBbt_20006914"
<http://purl.obolibrary.org/obo/FBbt_20006315>	"VFB:FBbt_20006315"
<http://purl.obolibrary.org/obo/FBbt_20005212>	"VFB:FBbt_20005212"
<http://purl.obolibrary.org/obo/FBbt_20002428>	"VFB:FBbt_20002428"
<http://purl.obolibrary.org/obo/FBbt_20001799>	"VFB:FBbt_20001799"
<http://purl.obolibrary.org/obo/FBbt_20005165>	"VFB:FBbt_20005165"
<http://purl.obolibrary.org/obo/FBbt_20001552>	"VFB:FBbt_20001552"
<http://purl.obolibrary.org/obo/FBbt_20003184>	"VFB:FBbt_20003184"
<http://purl.obolibrary.org/obo/FBbt_20000729>	"VFB:FBbt_20000729"
<http://purl.obolibrary.org/obo/FBbt_20002366>	"VFB:FBbt_20002366"
<http://purl.obolibrary.org/obo/FBbt_20005808>	"VFB:FBbt_20005808"
<http://purl.obolibrary.org/obo/FBbt_20003873>	"VFB:FBbt_20003873"
<http://purl.obolibrary.org/obo/FBbt_20004806>	"VFB:FBbt_20004806"
<http://purl.obolibrary.org/obo/FBbt_20000457>	"VFB:FBbt_20000457"
<http://purl.obolibrary.org/obo/FBbt_20001964>	"VFB:FBbt_20001964"
<http://purl.obolibrary.org/obo/FBbt_20002067>	"VFB:FBbt_20002067"
<http://purl.obolibrary.org/obo/FBbt_20005981>	"VFB:FBbt_20005981"
<http://purl.obolibrary.org/obo/FBbt_20006260>	"VFB:FBbt_20006260"
<http://purl.obolibrary.org/obo/FBbt_20002531>	"VFB:FBbt_20002531"
<http://purl.obolibrary.org/obo/FBbt_00052943>	"VFB:FBbt_00052943"
<http://purl.obolibrary.org/obo/FBbt_20002733>	"VFB:FBbt_20002733"
<http://purl.obolibrary.org/obo/FBbt_20003417>	"VFB:FBbt_20003417"
<http://purl.obolibrary.org/obo/FBbt_20002239>	"VFB:FBbt_20002239"
<http://purl.obolibrary.org/obo/FBbt_20005371>	"VFB:FBbt_20005371"
<http://purl.obolibrary.org/obo/FBbt_20001537>	"VFB:FBbt_20001537"
<http://purl.obolibrary.org/obo/FBbt_20004347>	"VFB:FBbt_20004347"
<http://purl.obolibrary.org/obo/FBbt_20006238>	"VFB:FBbt_20006238"
<http://purl.obolibrary.org/obo/FBbt_20005854>	"VFB:FBbt_20005854"
<http://purl.obolibrary.org/obo/FBbt_20007290>	"VFB:FBbt_20007290"
<http://purl.obolibrary.org/obo/FBbt_20005184>	"VFB:FBbt_20005184"
<http://purl.obolibrary.org/obo/FBbt_20001702>	"VFB:FBbt_20001702"
<http://purl.obolibrary.org/obo/FBbt_20004512>	"VFB:FBbt_20004512"
<http://purl.obolibrary.org/obo/FBbt_20006403>	"VFB:FBbt_20006403"
<http://purl.obolibrary.org/obo/FBbt_20002516>	"VFB:FBbt_20002516"
<http://purl.obolibrary.org/obo/FBbt_20001887>	"VFB:FBbt_20001887"
<http://purl.obolibrary.org/obo/FBbt_20000070>	"VFB:FBbt_20000070"
<http://purl.obolibrary.org/obo/FBbt_20005253>	"VFB:FBbt_20005253"
<http://purl.obolibrary.org/obo/FBbt_20007369>	"VFB:FBbt_20007369"
<http://purl.obolibrary.org/obo/FBbt_20004412>	"VFB:FBbt_20004412"
<http://purl.obolibrary.org/obo/FBbt_20004847>	"VFB:FBbt_20004847"
<http://purl.obolibrary.org/obo/FBbt_20002660>	"VFB:FBbt_20002660"
<http://purl.obolibrary.org/obo/FBbt_20007534>	"VFB:FBbt_20007534"
<http://purl.obolibrary.org/obo/FBbt_20001466>	"VFB:FBbt_20001466"
<http://purl.obolibrary.org/obo/FBbt_20003505>	"VFB:FBbt_20003505"
<http://purl.obolibrary.org/obo/FBbt_20002327>	"VFB:FBbt_20002327"
<http://purl.obolibrary.org/obo/FBbt_20005942>	"VFB:FBbt_20005942"
<http://purl.obolibrary.org/obo/FBbt_20000700>	"VFB:FBbt_20000700"
<http://purl.obolibrary.org/obo/FBbt_20006027>	"VFB:FBbt_20006027"
<http://purl.obolibrary.org/obo/FBbt_20003318>	"VFB:FBbt_20003318"
<http://purl.obolibrary.org/obo/FBbt_20002445>	"VFB:FBbt_20002445"
<http://purl.obolibrary.org/obo/FBbt_20001743>	"VFB:FBbt_20001743"
<http://purl.obolibrary.org/obo/FBbt_20000318>	"VFB:FBbt_20000318"
<http://purl.obolibrary.org/obo/FBbt_20007340>	"VFB:FBbt_20007340"
<http://purl.obolibrary.org/obo/FBbt_20000741>	"VFB:FBbt_20000741"
<http://purl.obolibrary.org/obo/FBbt_20001016>	"VFB:FBbt_20001016"
<http://purl.obolibrary.org/obo/FBbt_20002179>	"VFB:FBbt_20002179"
<http://purl.obolibrary.org/obo/FBbt_20003359>	"VFB:FBbt_20003359"
<http://purl.obolibrary.org/obo/FBbt_20004036>	"VFB:FBbt_20004036"
<http://purl.obolibrary.org/obo/FBbt_20003686>	"VFB:FBbt_20003686"
<http://purl.obolibrary.org/obo/FBbt_20001608>	"VFB:FBbt_20001608"
<http://purl.obolibrary.org/obo/FBbt_20004866>	"VFB:FBbt_20004866"
<http://purl.obolibrary.org/obo/FBbt_20007386>	"VFB:FBbt_20007386"
<http://purl.obolibrary.org/obo/FBbt_20004500>	"VFB:FBbt_20004500"
<http://purl.obolibrary.org/obo/FBbt_20001309>	"VFB:FBbt_20001309"
<http://purl.obolibrary.org/obo/FBbt_20007153>	"VFB:FBbt_20007153"
<http://purl.obolibrary.org/obo/FBbt_20004935>	"VFB:FBbt_20004935"
<http://purl.obolibrary.org/obo/FBbt_20006073>	"VFB:FBbt_20006073"
<http://purl.obolibrary.org/obo/FBbt_20001231>	"VFB:FBbt_20001231"
<http://purl.obolibrary.org/obo/FBbt_20006317>	"VFB:FBbt_20006317"
<http://purl.obolibrary.org/obo/FBbt_20004077>	"VFB:FBbt_20004077"
<http://purl.obolibrary.org/obo/FBbt_20004201>	"VFB:FBbt_20004201"
<http://purl.obolibrary.org/obo/FBbt_20006620>	"VFB:FBbt_20006620"
<http://purl.obolibrary.org/obo/FBbt_20000477>	"VFB:FBbt_20000477"
<http://purl.obolibrary.org/obo/FBbt_20006573>	"VFB:FBbt_20006573"
<http://purl.obolibrary.org/obo/FBbt_20001272>	"VFB:FBbt_20001272"
<http://purl.obolibrary.org/obo/FBbt_20003875>	"VFB:FBbt_20003875"
<http://purl.obolibrary.org/obo/FBbt_20000009>	"VFB:FBbt_20000009"
<http://purl.obolibrary.org/obo/FBbt_20004242>	"VFB:FBbt_20004242"
<http://purl.obolibrary.org/obo/FBbt_20004195>	"VFB:FBbt_20004195"
<http://purl.obolibrary.org/obo/FBbt_20002210>	"VFB:FBbt_20002210"
<http://purl.obolibrary.org/obo/FBbt_20002533>	"VFB:FBbt_20002533"
<http://purl.obolibrary.org/obo/FBbt_20002329>	"VFB:FBbt_20002329"
<http://purl.obolibrary.org/obo/FBbt_20002484>	"VFB:FBbt_20002484"
<http://purl.obolibrary.org/obo/FBbt_20000406>	"VFB:FBbt_20000406"
<http://purl.obolibrary.org/obo/FBbt_20002251>	"VFB:FBbt_20002251"
<http://purl.obolibrary.org/obo/FBbt_20001913>	"VFB:FBbt_20001913"
<http://purl.obolibrary.org/obo/FBbt_00052896>	"VFB:FBbt_00052896"
<http://purl.obolibrary.org/obo/FBbt_20001104>	"VFB:FBbt_20001104"
<http://purl.obolibrary.org/obo/FBbt_20000359>	"VFB:FBbt_20000359"
<http://purl.obolibrary.org/obo/FBbt_20004592>	"VFB:FBbt_20004592"
<http://purl.obolibrary.org/obo/FBbt_20005709>	"VFB:FBbt_20005709"
<http://purl.obolibrary.org/obo/FBbt_20003774>	"VFB:FBbt_20003774"
<http://purl.obolibrary.org/obo/FBbt_20004124>	"VFB:FBbt_20004124"
<http://purl.obolibrary.org/obo/FBbt_20005631>	"VFB:FBbt_20005631"
<http://purl.obolibrary.org/obo/FBbt_20005405>	"VFB:FBbt_20005405"
<http://purl.obolibrary.org/obo/FBbt_20000524>	"VFB:FBbt_20000524"
<http://purl.obolibrary.org/obo/FBbt_20007194>	"VFB:FBbt_20007194"
<http://purl.obolibrary.org/obo/FBbt_20006405>	"VFB:FBbt_20006405"
<http://purl.obolibrary.org/obo/FBbt_20003718>	"VFB:FBbt_20003718"
<http://purl.obolibrary.org/obo/FBbt_20005672>	"VFB:FBbt_20005672"
<http://purl.obolibrary.org/obo/FBbt_20006356>	"VFB:FBbt_20006356"
<http://purl.obolibrary.org/obo/FBbt_20006661>	"VFB:FBbt_20006661"
<http://purl.obolibrary.org/obo/FBbt_20000565>	"VFB:FBbt_20000565"
<http://purl.obolibrary.org/obo/FBbt_20006835>	"VFB:FBbt_20006835"
<http://purl.obolibrary.org/obo/FBbt_20001360>	"VFB:FBbt_20001360"
<http://purl.obolibrary.org/obo/FBbt_20004330>	"VFB:FBbt_20004330"
<http://purl.obolibrary.org/obo/FBbt_20003759>	"VFB:FBbt_20003759"
<http://purl.obolibrary.org/obo/FBbt_20004414>	"VFB:FBbt_20004414"
<http://purl.obolibrary.org/obo/FBbt_20004283>	"VFB:FBbt_20004283"
<http://purl.obolibrary.org/obo/FBbt_20000378>	"VFB:FBbt_20000378"
<http://purl.obolibrary.org/obo/FBbt_20000780>	"VFB:FBbt_20000780"
<http://purl.obolibrary.org/obo/FBbt_20000954>	"VFB:FBbt_20000954"
<http://purl.obolibrary.org/obo/FBbt_20003924>	"VFB:FBbt_20003924"
<http://purl.obolibrary.org/obo/FBbt_20001055>	"VFB:FBbt_20001055"
<http://purl.obolibrary.org/obo/FBbt_20002572>	"VFB:FBbt_20002572"
<http://purl.obolibrary.org/obo/FBbt_20000719>	"VFB:FBbt_20000719"
<http://purl.obolibrary.org/obo/FBbt_20005328>	"VFB:FBbt_20005328"
<http://purl.obolibrary.org/obo/FBbt_20003398>	"VFB:FBbt_20003398"
<http://purl.obolibrary.org/obo/FBbt_00052984>	"VFB:FBbt_00052984"
<http://purl.obolibrary.org/obo/FBbt_20003877>	"VFB:FBbt_20003877"
<http://purl.obolibrary.org/obo/FBbt_20000447>	"VFB:FBbt_20000447"
<http://purl.obolibrary.org/obo/FBbt_20002292>	"VFB:FBbt_20002292"
<http://purl.obolibrary.org/obo/FBbt_20001954>	"VFB:FBbt_20001954"
<http://purl.obolibrary.org/obo/FBbt_20001096>	"VFB:FBbt_20001096"
<http://purl.obolibrary.org/obo/FBbt_20006279>	"VFB:FBbt_20006279"
<http://purl.obolibrary.org/obo/FBbt_20004748>	"VFB:FBbt_20004748"
<http://purl.obolibrary.org/obo/FBbt_20004094>	"VFB:FBbt_20004094"
<http://purl.obolibrary.org/obo/FBbt_20000612>	"VFB:FBbt_20000612"
<http://purl.obolibrary.org/obo/FBbt_20004670>	"VFB:FBbt_20004670"
<http://purl.obolibrary.org/obo/FBbt_20001995>	"VFB:FBbt_20001995"
<http://purl.obolibrary.org/obo/FBbt_20003806>	"VFB:FBbt_20003806"
<http://purl.obolibrary.org/obo/FBbt_20006444>	"VFB:FBbt_20006444"
<http://purl.obolibrary.org/obo/FBbt_20000925>	"VFB:FBbt_20000925"
<http://purl.obolibrary.org/obo/FBbt_00051097>	"VFB:FBbt_00051097"
<http://purl.obolibrary.org/obo/FBbt_20006211>	"VFB:FBbt_20006211"
<http://purl.obolibrary.org/obo/FBbt_20006397>	"VFB:FBbt_20006397"
<http://purl.obolibrary.org/obo/FBbt_20000653>	"VFB:FBbt_20000653"
<http://purl.obolibrary.org/obo/FBbt_20006923>	"VFB:FBbt_20006923"
<http://purl.obolibrary.org/obo/FBbt_20003688>	"VFB:FBbt_20003688"
<http://purl.obolibrary.org/obo/FBbt_20004502>	"VFB:FBbt_20004502"
<http://purl.obolibrary.org/obo/FBbt_20004453>	"VFB:FBbt_20004453"
<http://purl.obolibrary.org/obo/FBbt_20006790>	"VFB:FBbt_20006790"
<http://purl.obolibrary.org/obo/FBbt_20005279>	"VFB:FBbt_20005279"
<http://purl.obolibrary.org/obo/FBbt_20006561>	"VFB:FBbt_20006561"
<http://purl.obolibrary.org/obo/FBbt_20001143>	"VFB:FBbt_20001143"
<http://purl.obolibrary.org/obo/FBbt_20002652>	"VFB:FBbt_20002652"
<http://purl.obolibrary.org/obo/FBbt_20005743>	"VFB:FBbt_20005743"
<http://purl.obolibrary.org/obo/FBbt_20000995>	"VFB:FBbt_20000995"
<http://purl.obolibrary.org/obo/FBbt_20000141>	"VFB:FBbt_20000141"
<http://purl.obolibrary.org/obo/FBbt_20003965>	"VFB:FBbt_20003965"
<http://purl.obolibrary.org/obo/FBbt_20003111>	"VFB:FBbt_20003111"
<http://purl.obolibrary.org/obo/FBbt_20002380>	"VFB:FBbt_20002380"
<http://purl.obolibrary.org/obo/FBbt_20003064>	"VFB:FBbt_20003064"
<http://purl.obolibrary.org/obo/FBbt_20005444>	"VFB:FBbt_20005444"
<http://purl.obolibrary.org/obo/FBbt_20006135>	"VFB:FBbt_20006135"
<http://purl.obolibrary.org/obo/FBbt_20003426>	"VFB:FBbt_20003426"
<http://purl.obolibrary.org/obo/FBbt_20001184>	"VFB:FBbt_20001184"
<http://purl.obolibrary.org/obo/FBbt_20005485>	"VFB:FBbt_20005485"
<http://purl.obolibrary.org/obo/FBbt_20000067>	"VFB:FBbt_20000067"
<http://purl.obolibrary.org/obo/FBbt_20006532>	"VFB:FBbt_20006532"
<http://purl.obolibrary.org/obo/FBbt_20006874>	"VFB:FBbt_20006874"
<http://purl.obolibrary.org/obo/FBbt_20006485>	"VFB:FBbt_20006485"
<http://purl.obolibrary.org/obo/FBbt_20002845>	"VFB:FBbt_20002845"
<http://purl.obolibrary.org/obo/FBbt_20003776>	"VFB:FBbt_20003776"
<http://purl.obolibrary.org/obo/FBbt_20006252>	"VFB:FBbt_20006252"
<http://purl.obolibrary.org/obo/FBbt_20001417>	"VFB:FBbt_20001417"
<http://purl.obolibrary.org/obo/FBbt_20006181>	"VFB:FBbt_20006181"
<http://purl.obolibrary.org/obo/FBbt_20001649>	"VFB:FBbt_20001649"
<http://purl.obolibrary.org/obo/FBbt_20004541>	"VFB:FBbt_20004541"
<http://purl.obolibrary.org/obo/FBbt_20005367>	"VFB:FBbt_20005367"
<http://purl.obolibrary.org/obo/FBbt_20004494>	"VFB:FBbt_20004494"
<http://purl.obolibrary.org/obo/FBbt_20001814>	"VFB:FBbt_20001814"
<http://purl.obolibrary.org/obo/FBbt_20004856>	"VFB:FBbt_20004856"
<http://purl.obolibrary.org/obo/FBbt_20006612>	"VFB:FBbt_20006612"
<http://purl.obolibrary.org/obo/FBbt_20000182>	"VFB:FBbt_20000182"
<http://purl.obolibrary.org/obo/FBbt_20003152>	"VFB:FBbt_20003152"
<http://purl.obolibrary.org/obo/FBbt_20005532>	"VFB:FBbt_20005532"
<http://purl.obolibrary.org/obo/FBbt_20006063>	"VFB:FBbt_20006063"
<http://purl.obolibrary.org/obo/FBbt_20007024>	"VFB:FBbt_20007024"
<http://purl.obolibrary.org/obo/FBbt_20003465>	"VFB:FBbt_20003465"
<http://purl.obolibrary.org/obo/FBbt_20007337>	"VFB:FBbt_20007337"
<http://purl.obolibrary.org/obo/FBbt_20003193>	"VFB:FBbt_20003193"
<http://purl.obolibrary.org/obo/FBbt_20005573>	"VFB:FBbt_20005573"
<http://purl.obolibrary.org/obo/FBbt_20005817>	"VFB:FBbt_20005817"
<http://purl.obolibrary.org/obo/FBbt_20003541>	"VFB:FBbt_20003541"
<http://purl.obolibrary.org/obo/FBbt_20000215>	"VFB:FBbt_20000215"
<http://purl.obolibrary.org/obo/FBbt_20006962>	"VFB:FBbt_20006962"
<http://purl.obolibrary.org/obo/FBbt_20004232>	"VFB:FBbt_20004232"
<http://purl.obolibrary.org/obo/FBbt_20006736>	"VFB:FBbt_20006736"
<http://purl.obolibrary.org/obo/FBbt_20003409>	"VFB:FBbt_20003409"
<http://purl.obolibrary.org/obo/FBbt_20001505>	"VFB:FBbt_20001505"
<http://purl.obolibrary.org/obo/FBbt_20003582>	"VFB:FBbt_20003582"
<http://purl.obolibrary.org/obo/FBbt_20002319>	"VFB:FBbt_20002319"
<http://purl.obolibrary.org/obo/FBbt_20003826>	"VFB:FBbt_20003826"
<http://purl.obolibrary.org/obo/FBbt_20000028>	"VFB:FBbt_20000028"
<http://purl.obolibrary.org/obo/FBbt_20005934>	"VFB:FBbt_20005934"
<http://purl.obolibrary.org/obo/FBbt_20004582>	"VFB:FBbt_20004582"
<http://purl.obolibrary.org/obo/FBbt_20000332>	"VFB:FBbt_20000332"
<http://purl.obolibrary.org/obo/FBbt_20002193>	"VFB:FBbt_20002193"
<http://purl.obolibrary.org/obo/FBbt_20001855>	"VFB:FBbt_20001855"
<http://purl.obolibrary.org/obo/FBbt_20004895>	"VFB:FBbt_20004895"
<http://purl.obolibrary.org/obo/FBbt_20006348>	"VFB:FBbt_20006348"
<http://purl.obolibrary.org/obo/FBbt_20005006>	"VFB:FBbt_20005006"
<http://purl.obolibrary.org/obo/FBbt_20001896>	"VFB:FBbt_20001896"
