symbol	FBbt_id	reference
INXXX400	FBbt:20011066	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX401	FBbt:20011067	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX402	FBbt:20011068	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX403	FBbt:20011069	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX405	FBbt:20011070	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX406	FBbt:20011071	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX407	FBbt:20011072	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX408	FBbt:20011073	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX409	FBbt:20011074	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX411	FBbt:20011075	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX412	FBbt:20011076	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX414	FBbt:20011077	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX415	FBbt:20011078	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX416	FBbt:20011079	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX417	FBbt:20011080	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX418	FBbt:20011081	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX419	FBbt:20011082	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX420	FBbt:20011083	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX421	FBbt:20011084	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX423	FBbt:20011085	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX424	FBbt:20011086	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX425	FBbt:20011087	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX426	FBbt:20011088	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX427	FBbt:20011089	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX428	FBbt:20011090	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX429	FBbt:20011091	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX430	FBbt:20011092	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX431	FBbt:20011093	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX436	FBbt:20011094	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX437	FBbt:20011095	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX438	FBbt:20011096	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX439	FBbt:20011097	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX440	FBbt:20011098	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX441	FBbt:20011099	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX442	FBbt:20011100	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX443	FBbt:20011101	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX444	FBbt:20011102	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX446	FBbt:20011103	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX447	FBbt:20011104	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX448	FBbt:20011105	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX449	FBbt:20011106	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX450	FBbt:20011107	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX451	FBbt:20011108	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX452	FBbt:20011109	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX454	FBbt:20011110	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX455	FBbt:20011111	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX456	FBbt:20011112	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX457	FBbt:20011113	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX458	FBbt:20011114	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX459	FBbt:20011115	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX460	FBbt:20011116	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX464	FBbt:20011117	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX466	FBbt:20011118	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX467	FBbt:20011119	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX468	FBbt:20011120	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
INXXX469	FBbt:20011121	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IPS_pr02	FBbt:00052104	FlyBase:FBrf0254226
IPS/WED_pr01	FBbt:00052105	FlyBase:FBrf0254226
JO-A	FBbt:00100008	FlyBase:FBrf0207518
JO-AA	FBbt:00047913	FlyBase:FBrf0236066
JO-AA/AP	FBbt:00049621	FlyBase:FBrf0236066
JO-AA/AP/AV1/AV2	FBbt:00049633	FlyBase:FBrf0236066
JO-AA/AP/AV2	FBbt:00049628	FlyBase:FBrf0236066
JO-AA/AP/AV2/AD	FBbt:00049634	FlyBase:FBrf0236066
JO-AA/AV1/AD	FBbt:00049631	FlyBase:FBrf0236066
JO-AA/AV1/AV2	FBbt:00049629	FlyBase:FBrf0236066
JO-AA/AV2	FBbt:00049622	FlyBase:FBrf0236066
JO-AA/AV2/AD	FBbt:00049630	FlyBase:FBrf0236066
JO-AP	FBbt:00049618	FlyBase:FBrf0236066
JO-AP/AD	FBbt:00049623	FlyBase:FBrf0236066
JO-AP/AV1/AD	FBbt:00047916	FlyBase:FBrf0236066
JO-AP/AV1/AV2	FBbt:00049632	FlyBase:FBrf0236066
JO-AP/AV2	FBbt:00047914	FlyBase:FBrf0236066
JO-AP/AV2/AD	FBbt:00047915	FlyBase:FBrf0236066
JO-AV1	FBbt:00049620	FlyBase:FBrf0236066
JO-AV1/AD	FBbt:00049626	FlyBase:FBrf0236066
JO-AV1/AV2	FBbt:00049624	FlyBase:FBrf0236066
JO-AV2	FBbt:00049619	FlyBase:FBrf0236066
JO-AV2/AD	FBbt:00049625	FlyBase:FBrf0236066
JO-B	FBbt:00100009	FlyBase:FBrf0207518
JO-C	FBbt:00100010	FlyBase:FBrf0207518
JO-CA	FBbt:00049968	FlyBase:FBrf0247223
JO-CL	FBbt:00047918	FlyBase:FBrf0236066
JO-CM	FBbt:00047919	FlyBase:FBrf0236066
JO-D	FBbt:00100020	FlyBase:FBrf0207518
JO-DA	FBbt:00049969	FlyBase:FBrf0247223
JO-DP	FBbt:00047920	FlyBase:FBrf0236066
JO-E	FBbt:00100021	FlyBase:FBrf0207518
JO-EDC	FBbt:00049973	FlyBase:FBrf0247223
JO-EDM	FBbt:00049972	FlyBase:FBrf0247223
JO-EDP	FBbt:00049971	FlyBase:FBrf0247223
JO-EV	FBbt:00049976	FlyBase:FBrf0247223
JO-EVL	FBbt:00049975	FlyBase:FBrf0247223
JO-EVM	FBbt:00047924	FlyBase:FBrf0236066
JO-EVP	FBbt:00049974	FlyBase:FBrf0247223
JO-F	FBbt:00049956	FlyBase:FBrf0229838
JO-FDA	FBbt:00049957	FlyBase:FBrf0247223
JO-FDL	FBbt:00049964	FlyBase:FBrf0247223
JO-FDP	FBbt:00049966	FlyBase:FBrf0247223
JO-FVA	FBbt:00049963	FlyBase:FBrf0247223
JO-FVL	FBbt:00049965	FlyBase:FBrf0247223
JO-in	FBbt:00052183	FlyBase:FBrf0252837
JO-mz	FBbt:00049954	FlyBase:FBrf0247223
JON	FBbt:00100000	FlyBase:FBrf0194812
JON-b1	FBbt:00047917	FlyBase:FBrf0194812
JON-e1	FBbt:00047921	FlyBase:FBrf0194812
JON-e2	FBbt:00047922	FlyBase:FBrf0194812
JON-e4	FBbt:00047923	FlyBase:FBrf0194812
JON-f1	FBbt:00047925	FlyBase:FBrf0194812
KC	FBbt:00049825	FlyBase:FBrf0246888
KCa'b'-ap	FBbt:00100250	FlyBase:FBrf0246888
KCa'b'-ap1	FBbt:00049836	FlyBase:FBrf0246888
KCa'b'-ap2	FBbt:00049837	FlyBase:FBrf0246888
KCa'b'-m	FBbt:00100253	FlyBase:FBrf0246888
KCab	FBbt:00100248	FlyBase:FBrf0246888
KCab-c	FBbt:00110929	FlyBase:FBrf0246888
KCab-c(i)	FBbt:00049111	
KCab-c(o)	FBbt:00049112	
KCab-p	FBbt:00110931	FlyBase:FBrf0246888
KCab-s	FBbt:00110930	FlyBase:FBrf0246888
KCab-sc	FBbt:00049838	
KCg	FBbt:00049828	
KCg-d	FBbt:00110932	FlyBase:FBrf0246888
KCg-m	FBbt:00111061	FlyBase:FBrf0246888
KCg-s	FBbt:00049830	
KCg-s1	FBbt:00049787	
KCg-s2	FBbt:00049788	
KCg-s3	FBbt:00049831	
KCg-s4	FBbt:00049832	
KCg-t	FBbt:00049833	
l-LNv	FBbt:00003763	
L1	FBbt:00003719	FlyBase:FBrf0247762
L2	FBbt:00003720	FlyBase:FBrf0247762
l2LN18	FBbt:20003734	FlyBase:FBrf0246888
l2LN19	FBbt:20003735	FlyBase:FBrf0246888
l2LN20	FBbt:20003736	FlyBase:FBrf0246888
l2LN21	FBbt:20003737	FlyBase:FBrf0246888
l2LN22	FBbt:20003738	FlyBase:FBrf0246888
l2LN23	FBbt:20003739	FlyBase:FBrf0246888
l2PN	FBbt:00049914	FlyBase:FBrf0246888
L3	FBbt:00003721	FlyBase:FBrf0247762
L4	FBbt:00003722	FlyBase:FBrf0247762
L5	FBbt:00003725	FlyBase:FBrf0247762
Lai	FBbt:00003746	FlyBase:FBrf0247762
LAL-PS-ANcontra	FBbt:00059240	FlyBase:FBrf0253908
LAL001	FBbt:20001297	FlyBase:FBrf0246888
LAL002	FBbt:20001298	FlyBase:FBrf0246888
LAL003	FBbt:20001299	FlyBase:FBrf0246888
LAL004	FBbt:20001300	FlyBase:FBrf0246888
LAL005	FBbt:20001301	FlyBase:FBrf0246888
LAL006	FBbt:20001302	FlyBase:FBrf0246888
LAL007	FBbt:20001303	FlyBase:FBrf0246888
LAL008	FBbt:20001304	FlyBase:FBrf0246888
LAL009	FBbt:20001305	FlyBase:FBrf0246888
LAL010	FBbt:20001306	FlyBase:FBrf0246888
LAL011	FBbt:20001307	FlyBase:FBrf0246888
LAL012	FBbt:20001308	FlyBase:FBrf0246888
LAL013	FBbt:20001309	FlyBase:FBrf0246888
LAL014	FBbt:20001310	FlyBase:FBrf0246888
LAL015	FBbt:20001311	FlyBase:FBrf0246888
LAL016	FBbt:20001312	FlyBase:FBrf0246888
LAL017	FBbt:20001313	FlyBase:FBrf0246888
LAL018	FBbt:20001314	FlyBase:FBrf0246888
LAL019	FBbt:20001315	FlyBase:FBrf0246888
LAL020	FBbt:20001316	FlyBase:FBrf0246888
LAL021	FBbt:20001317	FlyBase:FBrf0246888
LAL022	FBbt:20001318	FlyBase:FBrf0246888
LAL023	FBbt:20001319	FlyBase:FBrf0246888
LAL024	FBbt:20001320	FlyBase:FBrf0246888
LAL025	FBbt:20001321	FlyBase:FBrf0246888
LAL026	FBbt:20001322	FlyBase:FBrf0246888
LAL027	FBbt:20001323	FlyBase:FBrf0246888
LAL028	FBbt:20001324	FlyBase:FBrf0246888
LAL029	FBbt:20001325	FlyBase:FBrf0246888
LAL030	FBbt:20001326	FlyBase:FBrf0246888
LAL031	FBbt:20001327	FlyBase:FBrf0246888
LAL032	FBbt:20001328	FlyBase:FBrf0246888
LAL033	FBbt:20001329	FlyBase:FBrf0246888
LAL034	FBbt:20001330	FlyBase:FBrf0246888
LAL035	FBbt:20001331	FlyBase:FBrf0246888
LAL036	FBbt:20001332	FlyBase:FBrf0246888
LAL037	FBbt:20001333	FlyBase:FBrf0246888
LAL038	FBbt:20001334	FlyBase:FBrf0246888
LAL039	FBbt:20001335	FlyBase:FBrf0246888
LAL040	FBbt:20001336	FlyBase:FBrf0246888
LAL041	FBbt:20001337	FlyBase:FBrf0246888
LAL042	FBbt:20001338	FlyBase:FBrf0246888
LAL043	FBbt:20001339	FlyBase:FBrf0246888
LAL044	FBbt:20001340	FlyBase:FBrf0246888
LAL045	FBbt:20001341	FlyBase:FBrf0246888
LAL046	FBbt:20001342	FlyBase:FBrf0246888
LAL047	FBbt:20001343	FlyBase:FBrf0246888
LAL048	FBbt:20001344	FlyBase:FBrf0246888
LAL049	FBbt:20001345	FlyBase:FBrf0246888
LAL050	FBbt:20001346	FlyBase:FBrf0246888
LAL051	FBbt:20001347	FlyBase:FBrf0246888
LAL052	FBbt:20001348	FlyBase:FBrf0246888
LAL053	FBbt:20001349	FlyBase:FBrf0246888
LAL054	FBbt:20001350	FlyBase:FBrf0246888
LAL055	FBbt:20001351	FlyBase:FBrf0246888
LAL056	FBbt:20001352	FlyBase:FBrf0246888
LAL057	FBbt:20001353	FlyBase:FBrf0246888
LAL058	FBbt:20001354	FlyBase:FBrf0246888
LAL059	FBbt:20001355	FlyBase:FBrf0246888
LAL060	FBbt:20001356	FlyBase:FBrf0246888
LAL061	FBbt:20001357	FlyBase:FBrf0246888
LAL062	FBbt:20001358	FlyBase:FBrf0246888
LAL063	FBbt:20001359	FlyBase:FBrf0246888
LAL064	FBbt:20001360	FlyBase:FBrf0246888
LAL065	FBbt:20001361	FlyBase:FBrf0246888
LAL066	FBbt:20001362	FlyBase:FBrf0246888
LAL067	FBbt:20001363	FlyBase:FBrf0246888
LAL068	FBbt:20001364	FlyBase:FBrf0246888
LAL069	FBbt:20001365	FlyBase:FBrf0246888
LAL070	FBbt:20001366	FlyBase:FBrf0246888
LAL071	FBbt:20001367	FlyBase:FBrf0246888
LAL072	FBbt:20001368	FlyBase:FBrf0246888
LAL073	FBbt:20001369	FlyBase:FBrf0246888
LAL074	FBbt:20001370	FlyBase:FBrf0246888
LAL075	FBbt:20001371	FlyBase:FBrf0246888
LAL076	FBbt:20001372	FlyBase:FBrf0246888
LAL077	FBbt:20001373	FlyBase:FBrf0246888
LAL078	FBbt:20001374	FlyBase:FBrf0246888
LAL079	FBbt:20001375	FlyBase:FBrf0246888
LAL080	FBbt:20001376	FlyBase:FBrf0246888
LAL081	FBbt:20001377	FlyBase:FBrf0246888
LAL082	FBbt:20001378	FlyBase:FBrf0246888
LAL083	FBbt:20001379	FlyBase:FBrf0246888
LAL084	FBbt:20001380	FlyBase:FBrf0246888
LAL085	FBbt:20001381	FlyBase:FBrf0246888
LAL086	FBbt:20001382	FlyBase:FBrf0246888
LAL087	FBbt:20001383	FlyBase:FBrf0246888
LAL088	FBbt:20001384	FlyBase:FBrf0246888
LAL089	FBbt:20001385	FlyBase:FBrf0246888
LAL090	FBbt:20001386	FlyBase:FBrf0246888
LAL091	FBbt:20001387	FlyBase:FBrf0246888
LAL092	FBbt:20001388	FlyBase:FBrf0246888
LAL093	FBbt:20001389	FlyBase:FBrf0246888
LAL094	FBbt:20001390	FlyBase:FBrf0246888
LAL095	FBbt:20001391	FlyBase:FBrf0246888
LAL096	FBbt:20001392	FlyBase:FBrf0246888
LAL097	FBbt:20001393	FlyBase:FBrf0246888
LAL098	FBbt:20001394	FlyBase:FBrf0246888
LAL099	FBbt:20001395	FlyBase:FBrf0246888
LAL100	FBbt:20001396	FlyBase:FBrf0246888
LAL101	FBbt:20001397	FlyBase:FBrf0246888
LAL102	FBbt:20001398	FlyBase:FBrf0246888
LAL103	FBbt:20001399	FlyBase:FBrf0246888
LAL104	FBbt:20001400	FlyBase:FBrf0246888
LAL105	FBbt:20001401	FlyBase:FBrf0246888
LAL106	FBbt:20001402	FlyBase:FBrf0246888
LAL107	FBbt:20001403	FlyBase:FBrf0246888
LAL108	FBbt:20001404	FlyBase:FBrf0246888
LAL109	FBbt:20001405	FlyBase:FBrf0246888
LAL110	FBbt:20001406	FlyBase:FBrf0246888
LAL111	FBbt:20001407	FlyBase:FBrf0246888
LAL112	FBbt:20001408	FlyBase:FBrf0246888
LAL113	FBbt:20001409	FlyBase:FBrf0246888
LAL114	FBbt:20001410	FlyBase:FBrf0246888
LAL115	FBbt:20001411	FlyBase:FBrf0246888
LAL116	FBbt:20001412	FlyBase:FBrf0246888
LAL117	FBbt:20001413	FlyBase:FBrf0246888
LAL118	FBbt:20001414	FlyBase:FBrf0246888
LAL119	FBbt:20001415	FlyBase:FBrf0246888
LAL120	FBbt:20001416	FlyBase:FBrf0246888
LAL121	FBbt:20001417	FlyBase:FBrf0246888
LAL122	FBbt:20001418	FlyBase:FBrf0246888
LAL123	FBbt:20001419	FlyBase:FBrf0246888
LAL124	FBbt:20001420	FlyBase:FBrf0246888
LAL125	FBbt:20001421	FlyBase:FBrf0246888
LAL126	FBbt:20001422	FlyBase:FBrf0246888
LAL127	FBbt:20001423	FlyBase:FBrf0246888
LAL128	FBbt:20001424	FlyBase:FBrf0246888
LAL129	FBbt:20001425	FlyBase:FBrf0246888
LAL130	FBbt:20001426	FlyBase:FBrf0246888
LAL131	FBbt:20001427	FlyBase:FBrf0246888
LAL132	FBbt:20001428	FlyBase:FBrf0246888
LAL133	FBbt:20001429	FlyBase:FBrf0246888
LAL134	FBbt:20001430	FlyBase:FBrf0246888
LAL135	FBbt:20001431	FlyBase:FBrf0246888
LAL136	FBbt:20001432	FlyBase:FBrf0246888
LAL137	FBbt:20001433	FlyBase:FBrf0246888
LAL138	FBbt:20001434	FlyBase:FBrf0254510
LAL139	FBbt:20001435	FlyBase:FBrf0246888
LAL140	FBbt:20001436	FlyBase:FBrf0246888
LAL141	FBbt:20001437	FlyBase:FBrf0246888
LAL142	FBbt:20001438	FlyBase:FBrf0246888
LAL143	FBbt:20001439	FlyBase:FBrf0246888
LAL144	FBbt:20001440	FlyBase:FBrf0246888
LAL145	FBbt:20001441	FlyBase:FBrf0246888
LAL146	FBbt:20001442	FlyBase:FBrf0246888
LAL147	FBbt:20001443	FlyBase:FBrf0246888
LAL148	FBbt:20001444	FlyBase:FBrf0246888
LAL149	FBbt:20001445	FlyBase:FBrf0246888
LAL150	FBbt:20001446	FlyBase:FBrf0246888
LAL151	FBbt:20001447	FlyBase:FBrf0246888
LAL152	FBbt:20001448	FlyBase:FBrf0246888
LAL153	FBbt:20001449	FlyBase:FBrf0246888
LAL154	FBbt:20001450	FlyBase:FBrf0246888
LAL155	FBbt:20001451	FlyBase:FBrf0246888
LAL156	FBbt:20001452	FlyBase:FBrf0246888
LAL157	FBbt:20001453	FlyBase:FBrf0246888
LAL158	FBbt:20001454	FlyBase:FBrf0246888
LAL159	FBbt:20001455	FlyBase:FBrf0246888
LAL160	FBbt:20001456	FlyBase:FBrf0246888
LAL161	FBbt:20001457	FlyBase:FBrf0246888
LAL162	FBbt:20001458	FlyBase:FBrf0246888
LAL163	FBbt:20001459	FlyBase:FBrf0246888
LAL164	FBbt:20001460	FlyBase:FBrf0246888
LAL165	FBbt:20001461	FlyBase:FBrf0246888
LAL166	FBbt:20001462	FlyBase:FBrf0246888
LAL167	FBbt:20001463	FlyBase:FBrf0246888
LAL168	FBbt:20001464	FlyBase:FBrf0246888
LAL169	FBbt:20001465	FlyBase:FBrf0246888
LAL170	FBbt:20001466	FlyBase:FBrf0246888
LAL171	FBbt:20001467	FlyBase:FBrf0246888
LAL172	FBbt:20001468	FlyBase:FBrf0246888
LAL173	FBbt:20001469	FlyBase:FBrf0246888
LAL174	FBbt:20001470	FlyBase:FBrf0246888
LAL175	FBbt:20001471	FlyBase:FBrf0246888
LAL176	FBbt:20001472	FlyBase:FBrf0246888
LAL177	FBbt:20001473	FlyBase:FBrf0246888
LAL178	FBbt:20001474	FlyBase:FBrf0246888
LAL179	FBbt:20001475	FlyBase:FBrf0246888
LAL180	FBbt:20001476	FlyBase:FBrf0246888
LAL181	FBbt:20001477	FlyBase:FBrf0246888
LAL182	FBbt:20001478	FlyBase:FBrf0246888
LAL183	FBbt:20001479	FlyBase:FBrf0246888
LAL184	FBbt:20001480	FlyBase:FBrf0246888
LAL185	FBbt:20001481	FlyBase:FBrf0246888
LAL186	FBbt:20001482	FlyBase:FBrf0246888
LAL187	FBbt:20001483	FlyBase:FBrf0246888
LAL188	FBbt:20001484	FlyBase:FBrf0246888
LAL189	FBbt:20001485	FlyBase:FBrf0246888
LAL190	FBbt:20001486	FlyBase:FBrf0246888
LAL191	FBbt:20001487	FlyBase:FBrf0246888
LAL192	FBbt:20001488	FlyBase:FBrf0246888
LAL193	FBbt:20001489	FlyBase:FBrf0246888
LAL194	FBbt:20001490	FlyBase:FBrf0246888
LAL195	FBbt:20001491	FlyBase:FBrf0246888
LAL196	FBbt:20001492	FlyBase:FBrf0246888
LAL197	FBbt:20001493	FlyBase:FBrf0246888
LAL198	FBbt:20001494	FlyBase:FBrf0246888
LAL199	FBbt:20001495	FlyBase:FBrf0246888
LAL200	FBbt:20001496	FlyBase:FBrf0246888
LAL201	FBbt:20001497	FlyBase:FBrf0246888
LAL202	FBbt:20001498	FlyBase:FBrf0246888
LAL203	FBbt:20001499	FlyBase:FBrf0246888
LAL204	FBbt:20001500	FlyBase:FBrf0246888
Lawf1	FBbt:00003741	FlyBase:FBrf0247762
Lawf2	FBbt:00110065	FlyBase:FBrf0247762|FlyBase:FBrf0225131
LBA22	FBbt:00051113	FlyBase:FBrf0247391
LBA23	FBbt:00051114	FlyBase:FBrf0247391
LBA68	FBbt:00051117	FlyBase:FBrf0247391
LBA72	FBbt:00051115	FlyBase:FBrf0247391
LBA73	FBbt:00051119	FlyBase:FBrf0247391
LBI32	FBbt:00051105	FlyBase:FBrf0247391
LBI35	FBbt:00051107	FlyBase:FBrf0247391
LBI60	FBbt:00051110	FlyBase:FBrf0247391
LBI65	FBbt:00051109	FlyBase:FBrf0247391
LBI70	FBbt:00051108	FlyBase:FBrf0247391
LBL19	FBbt:00051096	FlyBase:FBrf0247391
LBL22	FBbt:00051103	FlyBase:FBrf0247391
LBL34	FBbt:00051093	FlyBase:FBrf0247391
LBL40	FBbt:00051089	FlyBase:FBrf0247391
LBL52	FBbt:00051101	FlyBase:FBrf0247391
LBL57	FBbt:00051094	FlyBase:FBrf0247391
LBL60	FBbt:00051095	FlyBase:FBrf0247391
LBL9	FBbt:00051100	FlyBase:FBrf0247391
LBO5HT	FBbt:00053238	FlyBase:FBrf0212940
LC	FBbt:00003870	FlyBase:FBrf0246888
LC1	FBbt:00003871	FlyBase:FBrf0193607
LC10	FBbt:00100482	FlyBase:FBrf0246888
LC10A	FBbt:00110933	
LC10a	FBbt:00111747	FlyBase:FBrf0246888
LC10B	FBbt:00110934	
LC10b	FBbt:00111745	FlyBase:FBrf0246888
LC10c	FBbt:00111746	FlyBase:FBrf0246888
LC10d	FBbt:00111748	FlyBase:FBrf0246888
LC11	FBbt:00100483	FlyBase:FBrf0246888
LC12	FBbt:00100484	FlyBase:FBrf0246888
LC13	FBbt:00100485	FlyBase:FBrf0246888
LC14	FBbt:00100486	FlyBase:FBrf0246888
LC15	FBbt:00111750	FlyBase:FBrf0246888
LC16	FBbt:00111751	FlyBase:FBrf0246888
LC17	FBbt:00111752	FlyBase:FBrf0246888
LC18	FBbt:00111753	FlyBase:FBrf0246888
LC19	FBbt:00111754	
LC2	FBbt:00003872	FlyBase:FBrf0193607
LC20	FBbt:00111755	FlyBase:FBrf0246888
LC21	FBbt:00111756	FlyBase:FBrf0246888
LC22	FBbt:00111757	FlyBase:FBrf0246888
LC23	FBbt:00111758	
LC24	FBbt:00111759	FlyBase:FBrf0246888
LC25	FBbt:00111760	FlyBase:FBrf0246888
LC26	FBbt:00111761	FlyBase:FBrf0246888
LC27	FBbt:00051248	FlyBase:FBrf0254510
LC33	FBbt:00051247	FlyBase:FBrf0246888
LC4	FBbt:00003874	FlyBase:FBrf0246888
LC5	FBbt:00003875	FlyBase:FBrf0193607
LC6	FBbt:00003876	FlyBase:FBrf0246888
LC7	FBbt:00003877	FlyBase:FBrf0193607
LC8	FBbt:00003878	FlyBase:FBrf0193607
LC9	FBbt:00100480	FlyBase:FBrf0246888
LCe01	FBbt:20007553	FlyBase:FBrf0260535
LCe30	FBbt:20007554	doi:10.1038/s41586-025-08746-0
LCe03	FBbt:20007555	FlyBase:FBrf0260535
LCe04	FBbt:20007556	FlyBase:FBrf0260535
LCe05	FBbt:20007557	FlyBase:FBrf0260535
LCe06	FBbt:20007558	FlyBase:FBrf0260535
LCe08	FBbt:20007560	FlyBase:FBrf0260535
LCe09	FBbt:20007561	FlyBase:FBrf0260535
LCNOp	FBbt:00049139	FlyBase:FBrf0240744
LCNOpm	FBbt:00049138	FlyBase:FBrf0240744
LHAD1	FBbt:00059225	
LHAD1a1	FBbt:00049318	FlyBase:FBrf0246460
LHAD1a2	FBbt:00049319	FlyBase:FBrf0246460
LHAD1a3	FBbt:00049320	FlyBase:FBrf0246460
LHAD1a4	FBbt:00049321	FlyBase:FBrf0246460
LHAD1b1	FBbt:00049322	FlyBase:FBrf0246460
LHAD1b2	FBbt:00049323	FlyBase:FBrf0246460
LHAD1b3	FBbt:00051556	FlyBase:FBrf0249560
LHAD1b4	FBbt:00051557	FlyBase:FBrf0249560
LHAD1b5	FBbt:00051050	FlyBase:FBrf0249560
LHAD1b6	FBbt:00051051	FlyBase:FBrf0249560
LHAD1c1	FBbt:00049324	FlyBase:FBrf0246460
LHAD1c2	FBbt:00051055	FlyBase:FBrf0249560
LHAD1c3	FBbt:00051056	FlyBase:FBrf0249560
LHAD1d1	FBbt:00049325	FlyBase:FBrf0246460
LHAD1d2	FBbt:00051057	FlyBase:FBrf0249560
LHAD1f1	FBbt:00049326	FlyBase:FBrf0246460
LHAD1f2	FBbt:00051558	FlyBase:FBrf0249560
LHAD1f3	FBbt:00051559	FlyBase:FBrf0249560
LHAD1f4	FBbt:00049665	FlyBase:FBrf0246460
LHAD1f5	FBbt:00051560	FlyBase:FBrf0249560
LHAD1g1	FBbt:00051561	FlyBase:FBrf0249560
LHAD1h1	FBbt:00051562	FlyBase:FBrf0249560
LHAD1i1	FBbt:00051563	FlyBase:FBrf0249560
LHAD1k1	FBbt:00051564	FlyBase:FBrf0249560
LHAD2	FBbt:00059226	
LHAD2a1	FBbt:00049327	FlyBase:FBrf0246460
LHAD2b1	FBbt:00049328	FlyBase:FBrf0246460
LHAD2c1	FBbt:00051611	FlyBase:FBrf0249560
LHAD2c2	FBbt:00051612	FlyBase:FBrf0249560
LHAD2c3	FBbt:00051613	FlyBase:FBrf0249560
LHAD2d1	FBbt:00051614	FlyBase:FBrf0249560
LHAD2e1	FBbt:00049666	FlyBase:FBrf0246460
LHAD2e2	FBbt:00051615	FlyBase:FBrf0249560
LHAD2e3	FBbt:00051616	FlyBase:FBrf0249560
LHAD2f1	FBbt:00051617	FlyBase:FBrf0249560
