systematicType	type	FBbt_id	FBbt_name	notes	mapping_ref	specificity
MNhl29	MNhl29	FBbt:20011192	adult MNhl29 neuron			
MNhl31	Pleural remotor/abductor MN	FBbt:00053151	metathoracic pleural remotor muscle motor neuron			
MNhl32	ltm MN	FBbt:00053060	pretarsal depressor muscle motor neuron			parent_term
MNhl33	Sternal posterior rotator MN	FBbt:00049571	metathoracic leg muscle motor neuron	no mt sternal post rotator		flag
MNhl34	Sternal posterior rotator MN	FBbt:00049571	metathoracic leg muscle motor neuron	no mt sternal post rotator		flag
MNhl35	Fe reductor MN	FBbt:00053119	metathoracic femoral reductor muscle motor neuron			parent_term
MNhl36	Sternal anterior rotator MN	FBbt:00049571	metathoracic leg muscle motor neuron	no mt sternal ant rotator		flag
MNhl37	Tr extensor MN	FBbt:00053159	metathoracic intracoxal trochanter depressor muscle motor neuron			parent_term
MNhl38	ltm1-tibia MN	FBbt:00053146	metathoracic tibial pretarsal depressor muscle motor neuron			parent_term
MNhl39	Ti extensor MN	FBbt:00053123	metathoracic tibial levator muscle motor neuron			parent_term
MNhl40	Ti flexor MN	FBbt:00053132	metathoracic tibial depressor motor neuron			parent_term
MNhl41	Ti extensor MN	FBbt:00053123	metathoracic tibial levator muscle motor neuron			parent_term
MNhl59	MNhl59	FBbt:20011193	adult MNhl59 neuron			
MNhl60	MNhl60	FBbt:20011194	adult MNhl60 neuron			
MNhl61	MNhl61	FBbt:20011195	adult MNhl61 neuron			
MNhl62	MNhl62	FBbt:20011196	adult MNhl62 neuron			
MNhl63	MNhl63	FBbt:20011197	adult MNhl63 neuron			
MNhl64	MNhl64	FBbt:20011198	adult MNhl64 neuron			
MNhl65	MNhl65	FBbt:20011199	adult MNhl65 neuron			
MNhl66	MNhl66	FBbt:20011200	adult MNhl66 neuron			
MNhl67	MNhl67	FBbt:20011201	adult MNhl67 neuron			
MNhl68	MNhl68	FBbt:20011202	adult MNhl68 neuron			
MNhl69	MNhl69	FBbt:20011203	adult MNhl69 neuron			
MNhl70	MNhl70	FBbt:20011204	adult MNhl70 neuron			
MNhl71	MNhl71	FBbt:20011205	adult MNhl71 neuron			
MNhl72	MNhl72	FBbt:20011206	adult MNhl72 neuron			
MNhl73	MNhl73	FBbt:20011207	adult MNhl73 neuron			
MNhl74	MNhl74	FBbt:20011208	adult MNhl74 neuron			
MNhl75	MNhl75	FBbt:20011209	adult MNhl75 neuron			
MNhl87	MNhl87	FBbt:20011210	adult MNhl87 neuron			
MNhl88	MNhl88	FBbt:20011211	adult MNhl88 neuron			
MNhm03	MNhm03	FBbt:00051966	haltere muscle motor neuron			general_term
MNhm37	hDVM MN	FBbt:00059260	haltere dorsal ventral muscle motor neuron		doi:10.7554/eLife.96084.1	
MNhm38	hi1 MN	FBbt:00052731	haltere axillary muscle I1		doi:10.7554/eLife.96084.1	
MNhm39	hi2 MN	FBbt:00051966	haltere muscle motor neuron	Cheong et al. (2024) not confident of mapping to hi2 MN	doi:10.7554/eLife.96084.1	general_term
MNhm40	hi2 MN	FBbt:00051966	haltere muscle motor neuron	Cheong et al. (2024) not confident of mapping to hi2 MN	doi:10.7554/eLife.96084.1	general_term
MNhm41	hiii2 MN	FBbt:00052747	haltere axillary muscle III2 motor neuron	Cheong et al. (2024) low confidence mapping	doi:10.7554/eLife.96084.1	
MNhm42	MNhm42	FBbt:00058941	haltere basalar muscle	Cheong et al. (2024) not sure of exact target muscle	doi:10.7554/eLife.96084.1	parent_term
MNhm43	MNhm43	FBbt:00058941	haltere basalar muscle		doi:10.7554/eLife.96084.1	parent_term
MNml03	Fe reductor MN	FBbt:00053118	mesothoracic femoral reductor muscle motor neuron			parent_term
MNml04	ltm MN	FBbt:00053060	pretarsal depressor muscle motor neuron			parent_term
MNml05	Tr flexor MN	FBbt:00053161	mesothoracic intracoxal trochanter levator muscle motor neuron			parent_term
MNml06	Sternal posterior rotator MN	FBbt:00049570	mesothoracic leg muscle motor neuron	no ms sternal post rotator		flag
MNml07	Tr flexor MN	FBbt:00053161	mesothoracic intracoxal trochanter levator muscle motor neuron			parent_term
MNml08	Sternotrochanter MN	FBbt:00049570	mesothoracic leg muscle motor neuron	no ms sternotrochanter		flag
MNml09	Tr extensor MN	FBbt:00053158	mesothoracic intracoxal trochanter depressor muscle motor neuron			parent_term
MNml10	MNml10	FBbt:20011212	adult MNml10 neuron			
MNml11	Tr flexor MN	FBbt:00053161	mesothoracic intracoxal trochanter levator muscle motor neuron			parent_term
MNml12	Tr flexor MN	FBbt:00053161	mesothoracic intracoxal trochanter levator muscle motor neuron			parent_term
MNml14	Acc. tr flexor MN	FBbt:00053115	mesothoracic accessory trochanter levator muscle motor neuron			
MNml15	ltm2-femur MN	FBbt:00053147	mesothoracic femoral pretarsal depressor muscle motor neuron			parent_term
MNml16	Sternal adductor MN	FBbt:00049570	mesothoracic leg muscle motor neuron	no ms sternal adductor		flag
MNml17	Pleural remotor/abductor MN	FBbt:00053150	mesothoracic pleural remotor muscle motor neuron			
MNml18	Tergotr. MN	FBbt:00007406	mesothoracic tergotrochanter muscle motor neuron			parent_term
MNml19	ltm1-tibia MN	FBbt:00053145	mesothoracic tibial pretarsal depressor muscle motor neuron			parent_term
MNml21	Ti flexor MN	FBbt:00053131	mesothoracic tibial depressor motor neuron			parent_term
MNml22	Sternotrochanter MN	FBbt:00049570	mesothoracic leg muscle motor neuron	no ms sternotrochanter		flag
MNml23	ltm MN	FBbt:00053060	pretarsal depressor muscle motor neuron			parent_term
MNml24	Acc. ti flexor MN	FBbt:00053131	mesothoracic tibial depressor motor neuron		doi:10.7554/eLife.96084.1	parent_term
MNml25	Acc. ti flexor MN	FBbt:00053131	mesothoracic tibial depressor motor neuron		doi:10.7554/eLife.96084.1	parent_term
MNml26	Acc. ti flexor MN	FBbt:00053131	mesothoracic tibial depressor motor neuron		doi:10.7554/eLife.96084.1	parent_term
MNml27	Acc. ti flexor MN	FBbt:00053131	mesothoracic tibial depressor motor neuron		doi:10.7554/eLife.96084.1	parent_term
MNml28	Acc. ti flexor MN	FBbt:00053131	mesothoracic tibial depressor motor neuron		doi:10.7554/eLife.96084.1	parent_term
MNml29	MNml29	FBbt:20011213	adult MNml29 neuron			
MNml30	Ti flexor MN	FBbt:00053131	mesothoracic tibial depressor motor neuron			parent_term
MNml31	Pleural remotor/abductor MN	FBbt:00053150	mesothoracic pleural remotor muscle motor neuron			
MNml32	ltm MN	FBbt:00053060	pretarsal depressor muscle motor neuron			parent_term
MNml33	Sternal posterior rotator MN	FBbt:00049570	mesothoracic leg muscle motor neuron	no ms sternal post rotator		flag
MNml34	Sternal posterior rotator MN	FBbt:00049570	mesothoracic leg muscle motor neuron	no ms sternal post rotator		flag
MNml35	Fe reductor MN	FBbt:00053118	mesothoracic femoral reductor muscle motor neuron			parent_term
MNml36	Sternal anterior rotator MN	FBbt:00049570	mesothoracic leg muscle motor neuron	no ms sternal ant rotator		flag
MNml37	Tr extensor MN	FBbt:00053158	mesothoracic intracoxal trochanter depressor muscle motor neuron			parent_term
MNml38	ltm1-tibia MN	FBbt:00053145	mesothoracic tibial pretarsal depressor muscle motor neuron			parent_term
MNml39	Ti extensor MN	FBbt:00053122	mesothoracic tibial levator muscle motor neuron			parent_term
MNml40	Ti flexor MN	FBbt:00053131	mesothoracic tibial depressor motor neuron			parent_term
MNml41	Ti extensor MN	FBbt:00053122	mesothoracic tibial levator muscle motor neuron			parent_term
MNml76	MNml76	FBbt:20011214	adult MNml76 neuron			
MNml77	MNml77	FBbt:20011215	adult MNml77 neuron			
MNml78	MNml78	FBbt:20011216	adult MNml78 neuron			
MNml79	MNml79	FBbt:20011217	adult MNml79 neuron			
MNml80	MNml80	FBbt:20011218	adult MNml80 neuron			
MNml81	MNml81	FBbt:20011219	adult MNml81 neuron			
MNml82	MNml82	FBbt:20011220	adult MNml82 neuron			
MNml83	MNml83	FBbt:20011221	adult MNml83 neuron			
MNml84	MNml84	FBbt:20011222	adult MNml84 neuron			
MNml85	MNml85	FBbt:20011223	adult MNml85 neuron			
MNml86	MNml86	FBbt:20011224	adult MNml86 neuron			
MNnm03	MNnm03	FBbt:00051967	neck muscle motor neuron of VNC			general_term
MNnm04	ADNM1	FBbt:00051967	neck muscle motor neuron of VNC	Cheong et al. (2024) map to Calliphora ADNM1	doi:10.7554/eLife.96084.1	general_term
MNnm05	ADNM2	FBbt:00051967	neck muscle motor neuron of VNC	Cheong et al. (2024) map to Calliphora ADNM1	doi:10.7554/eLife.96084.1	general_term
MNnm06	FNM2	FBbt:00051967	neck muscle motor neuron of VNC		doi:10.7554/eLife.96084.1	general_term
MNnm07	MNnm07	FBbt:00051967	neck muscle motor neuron of VNC			general_term
MNnm08	MNnm08	FBbt:00051967	neck muscle motor neuron of VNC			general_term
MNnm09	MNnm09	FBbt:00051967	neck muscle motor neuron of VNC			general_term
MNnm10	MNnm10	FBbt:00051967	neck muscle motor neuron of VNC			general_term
MNnm11	MNnm11	FBbt:00051967	neck muscle motor neuron of VNC			general_term
MNnm12	MNnm12	FBbt:00051967	neck muscle motor neuron of VNC			general_term
MNnm13	MNnm13	FBbt:00051967	neck muscle motor neuron of VNC			general_term
MNnm14	MNnm14	FBbt:00051967	neck muscle motor neuron of VNC			general_term
MNwm01	STTMm	FBbt:00053058	satellite tergotrochanter muscle motor neuron	Cheong et al. (2024) low confidence mapping	doi:10.7554/eLife.96084.1	parent_term
MNwm02	STTMm	FBbt:00053058	satellite tergotrochanter muscle motor neuron	Cheong et al. (2024) low confidence mapping	doi:10.7554/eLife.96084.1	parent_term
MNwm03	hg1 MN	FBbt:00047246	wing axillary muscle hg1 motor neuron		doi:10.7554/eLife.96084.1	
MNwm15	DVMn 2a, b	FBbt:00052773	dorsal ventral indirect flight muscle motor neuron 2		doi:10.7554/eLife.96084.1	
MNwm15	DVMn 3a, b	FBbt:00052774	dorsal ventral indirect flight muscle motor neuron 3		doi:10.7554/eLife.96084.1	
MNwm16	b1 MN	FBbt:00004066	wing basalar muscle b1 motor neuron		doi:10.7554/eLife.96084.1	
MNwm17	b2 MN	FBbt:00004068	wing basalar muscle b2 motor neuron		doi:10.7554/eLife.96084.1	
MNwm18	b3 MN	FBbt:00052725	wing basalar muscle b3 motor neuron		doi:10.7554/eLife.96084.1	
MNwm19	DLMn a, b	FBbt:00004079	indirect flight muscle motor neuron DLMN5		doi:10.7554/eLife.96084.1	
MNwm20	DLMn c-f	FBbt:00048112	DLM motor neuron		doi:10.7554/eLife.96084.1	parent_term
MNwm21	DVMn 1a-c	FBbt:00052772	dorsal ventral indirect flight muscle motor neuron 1		doi:10.7554/eLife.96084.1	
MNwm22	hg2 MN	FBbt:00048111	wing axillary muscle hg2 motor neuron		doi:10.7554/eLife.96084.1	
MNwm23	hg3 MN	FBbt:00052727	wing axillary muscle hg3 motor neuron		doi:10.7554/eLife.96084.1	
MNwm24	hg4 MN	FBbt:00052728	wing axillary muscle hg4 motor neuron		doi:10.7554/eLife.96084.1	
MNwm25	i1 MN	FBbt:00004070	wing axillary muscle I1 motor neuron		doi:10.7554/eLife.96084.1	
MNwm26	i2 MN	FBbt:00048109	wing axillary muscle I2 motor neuron		doi:10.7554/eLife.96084.1	
MNwm27	iii1 MN	FBbt:00004069	wing axillary muscle III1 motor neuron		doi:10.7554/eLife.96084.1	
MNwm28	iii3 MN	FBbt:00004067	wing axillary muscle III3 motor neuron		doi:10.7554/eLife.96084.1	
MNwm29	ps1 MN	FBbt:00047248	ps1 motor neuron		doi:10.7554/eLife.96084.1	
MNwm30	ps2 MN	FBbt:00052729	ps2 motor neuron			
MNwm31	tp1 MN	FBbt:00004071	dorsal tp motor neuron		doi:10.7554/eLife.96084.1	
MNwm32	tp2 MN	FBbt:00004072	ventral tp motor neuron		doi:10.7554/eLife.96084.1	
MNwm33	tpn MN	FBbt:00048110	tpn motor neuron		doi:10.7554/eLife.96084.1	
MNwm34	TTMn	FBbt:00007406	mesothoracic tergotrochanter muscle motor neuron		doi:10.7554/eLife.96084.1	
MNwm35	MNwm35	FBbt:00047247	flight muscle motor neuron	Cheong et al. (2024) not certain of wing MN identity	doi:10.7554/eLife.96084.1	general_term
MNwm36	MNwm36	FBbt:00047247	flight muscle motor neuron			general_term
MNxm01	MNxm01	FBbt:20011225	adult MNxm01 neuron			
MNxm02	MNxm02	FBbt:20011226	adult MNxm02 neuron			
MNxm03	MNxm03	FBbt:20011227	adult MNxm03 neuron			
SAch01	SAch01	FBbt:20011228	adult SAch01 neuron			
SAch02	SAch02	FBbt:20011229	adult SAch02 neuron			
SAchxx	SAchxx	FBbt:00005922|FBbt:00048301	chemosensory neuron|adult ascending neuron			
SApp01	SApp01	FBbt:00048296	sensory neuron of haltere campaniform sensillum			general_term
SApp02	SApp02	FBbt:00048296	sensory neuron of haltere campaniform sensillum			general_term
SApp03	SApp03	FBbt:00048296	sensory neuron of haltere campaniform sensillum			general_term
SApp04	SApp04	FBbt:00048279	sensory neuron of wing campaniform sensillum			general_term
SApp05	SApp05	FBbt:00048296	sensory neuron of haltere campaniform sensillum			general_term
SApp06	SApp06	FBbt:00048296	sensory neuron of haltere campaniform sensillum			general_term
SApp07	SApp07	FBbt:00048296	sensory neuron of haltere campaniform sensillum			general_term
SApp08	SApp08	FBbt:00048296	sensory neuron of haltere campaniform sensillum			general_term
SApp09	SApp09	FBbt:00048296	sensory neuron of haltere campaniform sensillum			general_term
SApp10	SApp10	FBbt:00048279	sensory neuron of wing campaniform sensillum			general_term
SApp11	SApp11	FBbt:00048279	sensory neuron of wing campaniform sensillum			general_term
SApp12	SApp12	FBbt:00048296	sensory neuron of haltere campaniform sensillum			general_term
SApp13	SApp13	FBbt:00048279	sensory neuron of wing campaniform sensillum			general_term
SApp14	SApp14	FBbt:00048279	sensory neuron of wing campaniform sensillum			general_term
SApp15	SApp15	FBbt:00048296	sensory neuron of haltere campaniform sensillum			general_term
SApp16	SApp16	FBbt:00048296	sensory neuron of haltere campaniform sensillum			general_term
SApp17	SApp17	FBbt:00048296	sensory neuron of haltere campaniform sensillum			general_term
SApp18	SApp18	FBbt:00048279	sensory neuron of wing campaniform sensillum			general_term
